	Tput(Mbps)	config
363113	1371.747	Mid-band-Drive
363283	1334.674	Mid-band-Drive
363443	1261.352	Mid-band-Drive
363567	1528.659	Mid-band-Drive
363730	1436.717	Mid-band-Drive
363899	1456.598	Mid-band-Drive
364053	1400.733	Mid-band-Drive
364207	1166.25	Mid-band-Drive
364335	1337.561	Mid-band-Drive
364515	1407.295	Mid-band-Drive
364663	1504.498	Mid-band-Drive
364827	1478.583	Mid-band-Drive
364984	1547.818	Mid-band-Drive
365148	1352.315	Mid-band-Drive
365309	1237.954	Mid-band-Drive
365426	1483.095	Mid-band-Drive
365584	1472.151	Mid-band-Drive
365730	995.461	Mid-band-Drive
365865	1403.989	Mid-band-Drive
366014	1490.241	Mid-band-Drive
366174	1509.114	Mid-band-Drive
366347	1515.039	Mid-band-Drive
366496	1652.602	Mid-band-Drive
366664	1640.016	Mid-band-Drive
366826	1565.989	Mid-band-Drive
366988	1449.805	Mid-band-Drive
367125	881.304	Mid-band-Drive
367244	1351.355	Mid-band-Drive
367403	1264.626	Mid-band-Drive
367551	1117.291	Mid-band-Drive
367706	1338.659	Mid-band-Drive
367866	1123.602	Mid-band-Drive
367998	1002.978	Mid-band-Drive
368142	847.015	Mid-band-Drive
368296	1214.797	Mid-band-Drive
368462	1365.246	Mid-band-Drive
368619	1302.074	Mid-band-Drive
368781	1378.208	Mid-band-Drive
368943	1541.932	Mid-band-Drive
369107	1498.191	Mid-band-Drive
369265	1421.277	Mid-band-Drive
369428	1177.809	Mid-band-Drive
369564	1423.319	Mid-band-Drive
369722	1481.99	Mid-band-Drive
369879	1484.267	Mid-band-Drive
370037	1329.364	Mid-band-Drive
370175	1305.227	Mid-band-Drive
370316	1503.41	Mid-band-Drive
370483	1541.202	Mid-band-Drive
370638	1194.036	Mid-band-Drive
370786	1014.568	Mid-band-Drive
370911	978.888	Mid-band-Drive
371073	785.392	Mid-band-Drive
371244	778.442	Mid-band-Drive
371339	1061.541	Mid-band-Drive
371507	1175.649	Mid-band-Drive
371662	1212.736	Mid-band-Drive
371831	1171.496	Mid-band-Drive
371977	1337.903	Mid-band-Drive
372145	1313.84	Mid-band-Drive
372300	1128.023	Mid-band-Drive
372459	1249.909	Mid-band-Drive
372624	1240.586	Mid-band-Drive
372797	1224.811	Mid-band-Drive
372946	1296.669	Mid-band-Drive
373108	1273.817	Mid-band-Drive
373256	1118.149	Mid-band-Drive
373389	1209.782	Mid-band-Drive
373542	1017.001	Mid-band-Drive
373670	1181.681	Mid-band-Drive
373838	1261.81	Mid-band-Drive
373988	1152.758	Mid-band-Drive
374155	1232.549	Mid-band-Drive
374310	1166.914	Mid-band-Drive
374471	1162.814	Mid-band-Drive
374647	1174.509	Mid-band-Drive
374815	1105.164	Mid-band-Drive
374963	1129.43	Mid-band-Drive
375132	978.402	Mid-band-Drive
375286	978.19	Mid-band-Drive
375443	962.102	Mid-band-Drive
375603	938.331	Mid-band-Drive
375784	1108.962	Mid-band-Drive
375940	977.084	Mid-band-Drive
376092	957.474	Mid-band-Drive
376254	975.191	Mid-band-Drive
376416	841.037	Mid-band-Drive
376577	957.551	Mid-band-Drive
376732	1074.785	Mid-band-Drive
376893	985.825	Mid-band-Drive
377054	895.528	Mid-band-Drive
377216	799.951	Mid-band-Drive
377369	852.603	Mid-band-Drive
377540	778.554	Mid-band-Drive
377697	795.101	Mid-band-Drive
377863	869.2	Mid-band-Drive
378038	882.727	Mid-band-Drive
378193	974.117	Mid-band-Drive
378360	775.461	Mid-band-Drive
378501	917.244	Mid-band-Drive
378684	984.551	Mid-band-Drive
378830	985.839	Mid-band-Drive
378995	956.88	Mid-band-Drive
379155	1025.907	Mid-band-Drive
379310	776.188	Mid-band-Drive
379397	97.017	Mid-band-Drive
379498	838.03	Mid-band-Drive
379670	424.254	Mid-band-Drive
379778	1090.753	Mid-band-Drive
379927	929.363	Mid-band-Drive
380107	840.3	Mid-band-Drive
380257	1133.742	Mid-band-Drive
380431	1055.465	Mid-band-Drive
380593	918.429	Mid-band-Drive
380742	1048.668	Mid-band-Drive
380915	941.11	Mid-band-Drive
381058	1008.973	Mid-band-Drive
381219	619.897	Mid-band-Drive
381315	848.514	Mid-band-Drive
381487	466.003	Mid-band-Drive
381540	768.532	Mid-band-Drive
381676	1014.69	Mid-band-Drive
381838	1108.241	Mid-band-Drive
381993	71.669	Mid-band-Drive
382000	156.297	Mid-band-Drive
382103	921.783	Mid-band-Drive
382244	62.258	Mid-band-Drive
382246	97.985	Mid-band-Drive
382357	634.364	Mid-band-Drive
382505	934.914	Mid-band-Drive
382660	819.774	Mid-band-Drive
382821	971.44	Mid-band-Drive
382988	899.008	Mid-band-Drive
383144	866.673	Mid-band-Drive
383312	141.599	Mid-band-Drive
383361	515.79	Mid-band-Drive
383522	749.425	Mid-band-Drive
383675	291.34	Mid-band-Drive
383742	819.323	Mid-band-Drive
383895	354.801	Mid-band-Drive
383961	728.598	Mid-band-Drive
384132	674.798	Mid-band-Drive
384299	732.764	Mid-band-Drive
384442	782.981	Mid-band-Drive
384616	832.662	Mid-band-Drive
384778	867.688	Mid-band-Drive
384939	971.818	Mid-band-Drive
385108	1061.275	Mid-band-Drive
385256	1064.556	Mid-band-Drive
385419	1008.763	Mid-band-Drive
385586	1169.752	Mid-band-Drive
385748	1008.473	Mid-band-Drive
385910	716.621	Mid-band-Drive
386078	970.76	Mid-band-Drive
386227	836.97	Mid-band-Drive
386393	898.769	Mid-band-Drive
386550	903.463	Mid-band-Drive
386716	889.208	Mid-band-Drive
386860	820.39	Mid-band-Drive
387033	841.262	Mid-band-Drive
387183	511.483	Mid-band-Drive
387357	607.386	Mid-band-Drive
387532	739.989	Mid-band-Drive
387671	688.901	Mid-band-Drive
387834	609.815	Mid-band-Drive
387989	402.031	Mid-band-Drive
388076	145.801	Mid-band-Drive
388227	412.32	Mid-band-Drive
388376	483.078	Mid-band-Drive
388553	647.916	Mid-band-Drive
388685	803.265	Mid-band-Drive
388833	991.297	Mid-band-Drive
388997	904.465	Mid-band-Drive
389153	616.388	Mid-band-Drive
389258	1016.352	Mid-band-Drive
389437	969.327	Mid-band-Drive
389593	701.944	Mid-band-Drive
389720	1078.613	Mid-band-Drive
389882	814.766	Mid-band-Drive
390003	724.617	Mid-band-Drive
390132	809.434	Mid-band-Drive
390236	1028.119	Mid-band-Drive
390389	566.628	Mid-band-Drive
390519	1018.914	Mid-band-Drive
390654	787.897	Mid-band-Drive
390775	905.369	Mid-band-Drive
390916	914.3	Mid-band-Drive
391023	829.797	Mid-band-Drive
391185	1065.026	Mid-band-Drive
391348	918.156	Mid-band-Drive
391475	994.283	Mid-band-Drive
391633	1017.063	Mid-band-Drive
391794	833.614	Mid-band-Drive
391916	1081.157	Mid-band-Drive
392067	1012.616	Mid-band-Drive
392235	1057.004	Mid-band-Drive
392405	1017.952	Mid-band-Drive
392543	834.562	Mid-band-Drive
392666	1126.713	Mid-band-Drive
