Config	tput	cqi
100	13.893	8.83
100	14.691	8.0
100	21.976	7.67
100	31.638	9.5
100	23.323	8.29
100	49.61	9.5
100	31.856	9.33
100	28.681	9.17
100	39.33	9.83
100	18.364	9.14
100	27.556	9.67
100	34.029	9.83
100	29.112	9.0
100	14.348	8.17
100	27.644	9.33
100	11.603	9.73
100	0.0	7.0
100	0.065	9.33
100	0.01	9.5
100	0.005	8.6
40	0.002	1.0
40	0.001	3.0
40	0.001	3.0
40	0.001	3.0
40	0.001	3.5
40	1.633	9.22
40	0.011	6.0
40	0.019	3.5
40	0.015	2.5
40	0.291	6.6
40	0.007	7.33
40	0.002	9.0
40	0.002	8.5
40	0.003	8.33
40	0.002	8.0
40	0.002	6.25
40	0.003	5.67
40	0.001	9.0
40	0.002	7.33
40	0.001	6.0
40	0.005	3.33
40	0.002	5.0
40	0.003	4.0
40	0.002	4.5
40	0.001	5.2
40	0.003	8.0
40	0.002	7.33
40	0.002	8.0
40	0.002	8.0
40	0.001	6.0
40	0.001	5.0
40	0.001	9.5
40	0.002	7.0
40	0.002	8.0
40	0.002	7.0
40	0.003	8.0
40	0.002	8.0
40	0.002	7.0
40	0.002	7.0
40	0.001	6.67
40	0.002	5.0
40	0.001	6.75
40	0.002	7.5
40	0.001	5.5
40	0.002	5.67
40	0.001	8.67
40	2.123	9.75
40	9.212	7.91
40	7.094	7.36
40	12.169	7.09
40	19.59	9.17
40	20.878	9.55
40	27.653	9.74
40	29.437	9.55
40	31.18	9.52
40	13.725	9.13
40	10.808	8.05
40	6.088	8.5
40	2.007	8.1
40	0.872	8.74
40	0.941	8.1
40	0.765	7.35
40	0.663	7.14
40	0.602	6.67
40	0.814	5.81
40	0.923	3.0
40	0.551	3.68
40	0.513	3.95
40	0.339	4.8
40	0.001	3.67
40	0.002	4.5
40	0.001	4.0
40	0.011	8.0
40	0.001	6.67
40	0.013	8.5
40	0.003	8.0
40	0.004	9.67
40	0.003	6.67
40	0.001	7.25
40	0.002	7.33
40	0.002	4.33
40	0.003	7.5
40	0.002	7.5
40	0.004	6.5
40	0.002	8.0
40	0.003	5.67
40	0.003	5.25
40	0.002	5.67
40	0.002	5.5
40	0.01	6.25
40	0.002	6.67
40	7.485	9.82
40	7.425	9.36
40	5.067	8.23
40	3.201	7.55
40	5.332	7.24
40	5.217	7.82
40	7.383	8.27
40	6.027	8.0
40	5.62	7.77
40	5.544	7.18
40	8.085	8.14
40	7.355	9.23
40	7.163	8.95
40	7.125	8.76
40	5.333	8.22
40	6.59	8.0
40	4.78	8.0
40	1.701	7.14
40	5.778	8.18
40	5.492	8.96
40	7.305	8.19
40	11.031	9.7
40	5.908	9.05
40	5.87	9.05
40	6.241	8.52
40	9.061	8.7
40	9.793	9.0
40	13.449	9.96
40	4.865	8.71
40	2.552	8.43
40	3.033	6.9
40	2.108	8.0
40	2.91	8.0
40	1.439	7.1
40	1.088	6.65
40	1.137	6.27
40	0.575	8.0
40	3.196	8.64
40	0.003	4.67
40	0.002	3.5
40	0.067	3.5
40	0.096	3.33
40	0.006	3.0
40	0.002	4.0
40	0.002	4.75
40	0.001	4.5
40	0.002	3.0
40	0.001	3.5
40	0.002	3.5
40	0.004	3.0
40	0.001	3.5
40	0.002	3.0
40	0.08	4.0
40	0.009	3.0
40	0.003	3.0
40	0.002	3.0
40	0.003	3.0
40	0.004	2.5
40	0.237	7.4
40	0.003	4.33
40	0.002	5.5
40	0.002	6.0
40	0.002	6.5
40	0.002	8.0
40	0.005	4.0
40	0.112	3.17
40	0.0	4.0
40	0.042	4.5
40	0.001	4.0
40	0.001	4.5
40	0.001	4.33
40	0.002	3.5
40	0.001	3.0
40	0.122	3.0
40	0.114	3.0
40	0.072	4.0
40	0.002	4.6
40	0.0	3.0
40	0.112	4.75
40	0.001	5.0
40	0.001	3.5
40	0.004	3.5
40	0.002	3.33
40	0.002	3.5
40	0.003	3.0
40	0.005	3.0
40	0.004	3.33
40	0.004	3.5
40	0.005	3.0
40	0.073	5.5
40	0.137	4.75
40	0.013	4.0
40	0.003	5.0
40	0.002	4.75
40	0.003	4.0
40	0.002	4.5
40	0.004	4.67
40	0.003	4.33
40	0.007	4.0
40	0.005	4.5
40	0.003	4.5
40	0.164	4.11
40	0.002	4.5
40	0.003	4.33
40	0.035	4.67
40	0.002	4.25
40	0.0	6.0
40	0.01	5.0
40	0.107	4.25
40	0.001	5.5
40	0.003	6.0
40	0.003	5.5
40	0.002	3.5
40	0.044	4.0
40	0.021	5.25
40	0.02	3.13
40	0.012	5.75
40	0.0	6.0
40	0.001	6.5
40	0.001	5.0
40	0.0	8.0
40	0.001	5.5
40	0.001	4.0
40	0.0	4.0
40	0.001	6.0
40	0.001	6.0
40	0.001	8.5
40	0.0	6.5
40	0.0	9.67
40	0.001	7.5
40	0.0	8.0
40	0.0	5.5
40	0.0	8.0
40	0.0	6.0
40	0.001	5.5
40	0.001	6.0
40	0.0	3.0
40	0.001	8.0
40	0.001	4.0
40	0.0	7.0
40	0.0	9.0
40	0.001	6.0
40	0.001	5.5
40	0.001	6.5
40	0.002	4.0
40	0.001	7.0
40	0.002	8.0
40	0.001	8.67
40	0.001	6.0
40	0.001	4.0
40	0.0	5.0
40	0.021	4.0
40	0.002	5.5
40	0.0	8.5
40	0.001	7.5
40	0.002	4.5
40	0.001	5.0
40	0.001	5.5
40	0.002	6.5
40	0.001	6.5
40	0.0	8.5
40	0.001	7.0
40	0.0	6.5
40	0.0	7.0
40	0.0	5.0
40	0.001	8.0
40	0.001	8.0
40	0.0	6.33
40	0.001	5.0
40	0.0	8.0
40	0.001	9.0
40	0.0	8.0
40	0.002	7.5
40	0.0	7.0
40	0.001	7.0
40	0.003	8.0
40	0.0	7.0
40	0.002	8.5
40	0.0	7.5
40	0.002	6.5
40	0.0	5.5
40	0.0	5.0
40	0.001	7.0
40	0.002	9.5
40	0.001	8.5
40	0.001	8.0
40	0.001	8.67
40	0.001	6.0
40	0.001	4.0
40	0.0	9.0
40	0.0	5.0
40	0.001	6.33
40	0.001	8.0
40	0.0	8.5
40	0.001	9.5
40	0.001	9.5
40	0.064	7.25
40	0.048	6.5
40	0.07	7.0
40	0.085	9.0
40	0.161	6.9
40	0.135	6.0
40	0.097	6.25
40	0.33	8.27
40	0.241	9.42
40	0.228	8.46
40	0.231	8.33
40	0.196	8.0
40	0.224	8.33
40	0.844	9.46
40	0.962	9.06
40	0.702	9.86
40	0.35	8.0
40	0.428	8.71
40	0.301	9.64
40	0.136	9.25
40	1.814	8.88
40	2.328	8.68
40	1.976	9.1
40	1.012	8.78
40	0.001	8.5
40	0.002	8.0
40	0.001	6.0
40	0.025	5.33
40	0.024	6.2
40	0.0	5.0
40	0.056	7.5
40	0.002	4.33
40	0.001	6.33
40	0.002	5.33
40	0.001	4.67
40	0.002	4.5
40	0.213	8.75
40	0.34	7.82
40	0.214	7.91
40	0.34	6.92
40	0.001	7.33
40	1.44	9.94
40	0.31	6.78
40	0.087	7.5
40	0.001	7.0
40	0.003	9.25
40	0.002	8.0
40	0.002	8.25
40	0.001	8.0
40	0.001	9.0
40	0.327	8.89
40	0.277	9.5
40	0.66	9.64
40	0.636	8.67
40	0.295	7.3
40	15.573	9.77
40	15.515	9.87
40	18.179	9.7
40	19.97	9.68
40	23.672	9.7
40	21.827	9.68
40	21.629	9.77
40	14.04	9.73
40	9.929	9.61
40	7.872	9.48
40	6.661	8.83
40	5.449	9.29
40	1.702	9.39
40	0.001	8.0
40	4.844	8.79
40	8.428	9.27
40	5.813	9.95
40	0.021	9.0
40	0.003	7.5
40	3.22	7.13
40	3.325	8.8
40	2.844	7.18
40	10.971	9.45
40	6.51	7.86
40	9.743	9.74
40	7.217	8.23
40	8.031	7.24
40	8.508	6.91
40	9.985	6.36
40	12.928	9.95
40	9.691	9.39
40	7.655	9.95
40	5.191	9.05
40	4.01	8.0
40	3.993	7.33
40	4.625	8.55
40	7.212	9.6
40	6.874	8.45
40	7.16	9.45
40	5.346	7.53
40	5.691	5.73
40	4.889	7.7
40	2.785	9.2
40	1.859	7.71
40	0.539	9.43
40	0.605	9.35
40	0.34	8.5
40	5.417	6.78
40	7.099	9.78
40	3.988	9.19
40	2.136	9.25
40	0.957	7.33
40	1.151	6.9
40	1.871	8.1
40	2.15	8.95
40	2.487	9.05
40	3.651	7.09
40	4.85	7.23
40	6.693	9.0
40	9.403	9.32
40	12.947	9.95
40	9.51	9.0
40	11.48	8.41
40	8.854	8.27
40	10.943	9.13
40	6.713	8.91
40	6.52	9.81
40	6.004	8.14
40	4.727	7.27
40	5.949	7.09
40	5.607	9.91
40	5.079	8.05
40	7.418	7.27
40	5.286	8.09
40	5.347	8.09
40	4.014	8.0
40	5.491	8.0
40	8.214	8.0
40	12.667	9.68
40	16.395	9.5
40	10.136	9.18
40	9.032	9.13
40	11.259	9.52
40	0.607	8.95
40	0.02	9.0
40	4.647	9.72
40	6.793	9.78
40	2.231	9.14
40	5.904	9.14
40	0.62	4.67
40	3.038	6.41
40	4.293	8.0
40	0.722	7.17
40	12.887	9.87
40	4.034	8.73
40	2.774	6.86
40	2.597	8.66
40	8.788	7.96
40	15.079	9.95
40	16.262	9.96
40	9.002	9.81
40	9.298	8.95
40	10.471	8.32
40	5.645	8.91
40	4.8	8.23
40	2.534	7.95
40	2.849	7.9
40	3.545	5.64
40	4.492	7.63
40	5.813	9.39
40	4.537	9.77
40	3.947	9.52
40	2.844	8.45
40	2.129	9.05
40	1.713	8.7
40	3.247	9.33
40	5.04	8.43
40	6.221	9.35
40	9.73	9.82
40	8.721	9.43
40	6.859	8.87
40	5.475	8.71
40	3.019	7.25
40	18.085	8.71
40	17.061	7.5
40	11.259	8.22
40	12.087	7.59
40	7.002	8.27
40	3.963	6.23
40	1.749	9.15
40	1.277	8.57
40	1.139	9.06
40	6.454	7.27
40	10.214	6.27
40	7.869	7.95
40	0.75	8.27
40	0.038	9.75
40	0.002	7.5
40	0.001	6.5
40	0.024	6.0
40	0.123	7.8
40	6.488	9.82
40	0.783	9.36
40	1.105	8.2
40	0.001	9.0
40	0.001	7.33
40	0.002	8.25
40	0.001	8.75
40	0.002	8.0
40	0.002	7.0
40	0.002	9.5
40	0.005	5.67
40	0.002	6.0
40	0.065	8.6
40	0.022	8.0
40	0.003	6.67
40	0.002	5.0
40	0.034	5.0
40	0.049	7.25
40	0.002	7.5
40	0.002	9.5
40	0.001	7.5
40	0.001	4.33
40	0.004	3.33
40	0.662	8.67
40	5.193	9.23
40	7.53	8.55
40	7.401	8.73
40	6.805	8.57
40	10.5	8.43
40	11.089	9.43
40	6.239	9.83
40	3.048	9.1
40	4.192	6.95
40	4.881	9.48
40	3.181	6.45
40	6.73	7.73
40	5.382	9.39
40	1.562	6.05
40	1.664	5.48
40	1.549	5.55
40	1.106	5.37
40	1.482	8.45
40	1.642	8.21
40	2.382	8.62
40	1.906	9.6
40	1.226	8.71
40	0.896	9.8
40	0.281	8.67
40	0.815	9.62
40	0.849	8.24
40	0.222	8.67
40	0.002	7.75
40	0.002	8.0
40	0.001	8.0
40	0.001	8.25
40	0.0	9.67
40	0.036	8.0
40	0.003	7.33
40	0.002	6.0
40	0.002	7.67
40	0.001	5.5
40	0.002	7.5
40	0.002	9.25
40	0.001	9.0
40	0.003	7.67
40	0.001	7.0
40	0.002	6.5
40	0.004	7.0
40	0.002	7.33
40	0.003	8.0
40	0.004	8.0
40	0.001	8.33
40	0.001	8.0
40	0.002	9.0
40	0.001	9.0
40	0.001	8.5
40	0.003	8.0
40	0.004	7.5
40	0.001	7.5
40	0.003	9.0
40	0.005	7.0
40	0.006	6.0
40	0.005	5.5
40	0.003	6.33
40	0.007	6.0
40	0.012	4.67
40	0.087	5.0
40	0.002	8.33
40	0.001	7.33
40	1.294	8.72
40	5.366	9.57
40	0.061	4.86
40	0.003	4.0
40	0.004	6.0
40	0.001	6.0
40	0.002	5.67
40	0.127	4.75
40	0.643	5.52
40	0.245	7.5
40	0.001	5.67
40	0.031	7.5
40	0.017	9.0
40	0.004	6.67
40	0.002	7.25
40	0.003	6.67
40	0.003	7.0
40	0.004	8.33
40	0.002	7.0
40	0.001	5.0
40	0.417	9.5
40	0.001	7.0
40	0.098	5.56
40	0.001	7.67
40	0.054	6.89
40	0.002	5.0
40	0.936	5.27
40	1.697	7.0
40	0.832	7.33
40	0.001	6.75
40	0.001	8.5
40	0.003	6.25
40	0.132	9.33
40	0.003	7.25
40	0.002	7.25
40	0.001	9.0
40	0.002	7.33
40	0.002	6.0
40	0.003	7.4
40	0.002	9.0
40	0.002	9.33
40	0.003	9.75
40	0.698	9.8
40	0.442	8.0
40	0.002	6.67
40	0.002	7.5
40	0.038	5.0
40	0.001	9.25
40	0.001	8.67
40	0.003	8.5
40	0.001	9.67
40	0.003	9.75
40	0.006	5.0
40	0.064	4.0
40	0.095	4.0
40	0.111	4.0
40	0.001	7.5
40	0.003	9.0
40	0.003	8.67
40	0.045	7.43
40	0.076	8.29
40	0.103	5.6
40	0.143	3.0
40	0.192	9.33
40	0.005	4.67
40	0.003	4.0
40	0.113	7.2
40	0.148	6.5
40	0.006	6.0
40	0.001	9.0
40	0.001	8.0
40	0.001	5.0
40	0.001	6.75
40	0.0	8.0
40	0.002	6.25
40	0.002	7.33
40	0.002	5.67
40	0.002	9.0
40	0.003	8.67
40	0.007	6.0
40	0.009	4.67
40	0.008	5.25
40	0.006	6.0
40	0.041	6.33
40	1.185	7.11
40	1.021	7.77
40	1.439	8.6
40	1.382	8.38
40	2.11	6.8
40	2.06	7.65
40	2.408	7.68
40	1.237	8.76
40	1.518	8.1
40	0.001	7.33
40	0.002	7.75
40	0.002	7.0
40	0.002	9.0
40	0.116	6.33
40	0.121	4.0
40	0.145	4.33
40	0.035	3.8
40	0.77	8.5
40	3.732	7.9
40	7.849	8.36
40	6.432	8.23
40	1.759	8.85
40	3.277	8.74
40	4.874	7.82
40	7.292	8.1
40	8.633	9.74
40	8.327	9.23
40	6.669	9.05
40	4.894	8.64
40	5.037	6.24
40	5.06	5.8
40	7.195	9.87
40	9.25	7.13
40	34.982	9.9
40	37.816	9.9
40	30.114	8.39
40	34.104	9.63
40	18.809	9.74
40	18.166	8.09
40	0.218	7.11
40	0.003	8.75
40	0.002	9.5
40	0.003	8.0
40	0.001	7.5
40	17.066	9.05
40	7.722	9.0
40	10.491	9.48
40	7.271	5.55
40	5.851	6.14
40	5.474	8.5
40	3.488	7.86
40	2.076	7.05
40	1.445	9.09
40	1.792	9.0
40	0.228	6.75
40	0.008	6.0
40	3.955	9.0
40	0.003	9.0
40	0.001	9.0
40	0.001	8.25
40	0.696	9.67
40	10.269	8.26
40	9.173	9.1
40	9.95	9.23
40	10.627	9.91
40	10.393	9.68
40	9.054	9.91
40	14.784	9.9
40	12.718	9.86
40	0.655	9.25
40	0.214	8.0
40	0.26	9.2
40	0.088	7.6
40	0.001	9.0
40	0.864	9.25
40	0.712	8.29
40	0.91	8.6
40	1.809	9.92
40	1.331	9.42
40	0.608	6.58
40	1.111	8.35
40	0.579	8.15
40	1.351	8.28
40	1.85	7.7
40	1.251	7.11
40	0.397	6.38
40	0.234	6.2
40	0.075	6.2
40	0.208	7.0
40	0.001	4.0
40	0.13	5.17
40	0.002	4.0
40	1.042	5.69
40	1.238	5.29
40	3.368	6.9
40	3.009	6.9
40	4.092	5.45
40	2.302	4.0
40	2.377	4.0
40	4.145	6.78
40	2.615	7.29
40	2.991	7.05
40	1.961	5.31
40	2.009	5.17
40	3.995	5.67
40	3.289	6.16
40	4.277	8.05
40	4.346	7.48
40	1.642	5.94
40	0.571	5.19
40	0.579	4.12
40	2.26	5.37
40	4.152	9.9
40	3.129	9.89
40	4.674	9.29
40	3.793	8.71
40	3.116	8.76
40	6.09	9.7
40	2.752	5.0
40	2.575	9.38
40	3.239	8.68
40	1.35	8.5
40	1.247	9.27
40	1.102	7.5
40	1.181	7.41
40	0.137	8.6
40	0.088	8.4
40	0.001	6.5
40	0.001	6.5
40	0.0	6.0
40	0.0	4.5
40	0.0	7.5
40	0.001	6.5
40	0.001	6.0
40	0.001	4.0
40	0.001	6.5
40	0.0	7.0
40	0.001	4.5
40	0.0	6.0
40	0.001	6.67
40	0.001	6.0
40	0.001	6.5
40	0.001	4.0
40	0.0	5.5
40	0.001	4.5
40	0.001	7.0
40	0.0	7.0
40	0.001	5.0
40	0.001	4.0
40	0.001	4.5
40	0.001	3.0
40	0.855	7.0
40	0.481	6.82
40	0.733	8.93
40	0.637	6.44
40	2.551	9.6
40	1.017	7.74
40	1.746	6.4
40	0.597	5.95
40	1.062	8.29
40	1.006	6.65
40	1.333	6.85
40	0.378	6.26
40	0.895	7.84
40	1.555	7.21
40	0.932	9.68
40	0.619	7.38
40	0.002	7.0
40	1.845	7.6
40	1.16	6.05
40	4.064	7.45
40	6.402	6.82
40	8.616	9.26
40	8.065	9.91
40	2.789	9.14
40	6.227	8.14
40	3.17	9.42
40	2.763	9.27
40	2.568	6.52
40	3.06	6.85
40	7.369	8.91
40	7.109	9.59
40	6.68	8.29
40	10.448	9.47
40	9.194	9.0
40	0.232	8.22
40	0.015	5.75
40	0.092	9.0
40	1.902	7.53
40	3.376	7.86
40	3.236	7.5
40	2.079	6.43
40	1.879	5.8
40	1.595	6.42
40	1.712	6.71
40	0.41	5.88
40	1.585	7.43
40	0.79	5.75
40	1.752	6.38
40	1.93	6.78
40	0.718	6.43
40	1.033	6.57
40	0.28	7.5
40	0.005	7.5
40	0.003	8.0
40	0.171	7.5
40	0.0	9.0
40	0.006	9.0
40	0.001	8.0
40	0.003	7.0
40	0.002	5.0
40	0.003	8.0
40	0.002	7.33
40	0.063	4.0
40	0.047	5.2
40	0.003	4.75
40	0.005	4.67
40	0.025	5.5
40	0.08	6.38
40	0.085	3.2
40	0.092	4.13
40	0.065	5.0
40	0.016	3.67
40	0.003	4.5
40	0.002	4.75
40	0.035	5.0
40	0.002	6.0
40	0.005	3.5
40	0.11	3.71
40	0.004	4.5
40	0.002	5.33
40	0.431	8.6
40	0.002	7.0
40	0.001	6.0
40	0.002	9.0
40	0.001	7.33
40	0.008	7.0
40	0.001	7.33
40	0.004	6.0
40	0.001	6.75
40	0.003	6.33
40	0.002	6.33
40	0.001	7.5
40	0.001	7.0
40	0.002	7.5
40	0.002	9.33
40	0.001	8.0
40	0.001	7.0
40	0.001	7.0
40	0.002	6.5
40	0.001	5.0
40	0.97	6.75
40	1.042	5.94
40	0.964	5.48
40	0.636	5.28
40	0.419	6.06
40	0.203	4.53
40	0.075	3.73
40	0.666	5.38
40	0.883	5.65
40	0.599	4.74
40	0.026	6.0
40	0.003	6.0
40	0.003	5.5
40	0.001	4.25
40	0.001	4.67
40	0.002	4.33
40	0.0	3.5
40	0.689	9.0
40	0.785	7.64
40	0.491	6.63
40	1.016	7.41
40	1.831	6.76
40	1.643	6.71
40	1.001	6.09
40	0.014	4.0
40	0.001	4.33
40	0.002	7.67
40	0.001	6.75
40	0.001	8.33
40	0.001	7.0
40	0.001	6.75
40	0.001	5.5
40	0.001	5.71
40	0.002	4.33
40	0.001	5.67
40	0.002	6.25
40	0.001	4.33
40	0.001	4.67
40	0.001	8.0
40	0.001	5.25
40	0.001	5.0
40	0.001	6.75
40	0.001	6.33
40	0.001	6.67
40	0.001	6.25
40	0.002	8.0
40	0.0	8.5
40	0.001	5.25
40	0.001	7.5
40	0.001	8.0
40	0.002	6.67
40	0.002	4.75
40	0.043	6.0
40	0.062	5.25
40	0.001	5.5
40	0.377	6.43
40	0.739	6.0
40	2.377	5.05
40	0.535	4.33
40	0.446	3.7
40	0.034	3.33
40	0.0	4.0
40	0.001	3.0
40	0.005	4.5
40	0.001	4.33
40	0.001	5.5
40	0.002	6.25
40	0.001	5.67
40	0.002	5.33
40	0.788	7.73
40	2.494	6.45
40	0.295	5.5
40	0.001	5.5
40	0.498	5.58
40	0.872	6.5
40	0.582	6.52
40	0.233	5.83
40	0.001	5.0
40	0.063	5.33
40	0.003	6.67
40	0.0	6.33
40	0.002	6.25
40	0.002	7.0
40	0.003	6.67
40	0.001	6.4
40	0.0	7.0
40	0.037	8.25
40	0.002	8.67
40	0.002	9.33
40	0.001	7.67
40	0.08	9.14
40	0.002	8.0
40	0.002	8.0
40	0.001	7.67
40	0.001	8.0
40	0.001	8.0
40	0.002	8.0
40	0.001	7.25
40	0.001	6.67
40	0.001	8.67
40	0.001	7.67
40	0.001	6.5
40	0.002	8.67
40	0.001	9.67
40	0.002	9.25
40	0.002	9.67
40	0.001	6.0
40	0.001	5.0
40	0.003	4.67
40	0.003	5.0
40	0.002	4.5
40	0.003	3.0
40	0.002	5.0
40	0.002	4.0
40	0.001	8.0
40	0.013	6.86
40	0.082	8.4
40	0.022	7.46
40	3.596	9.22
40	0.851	6.6
40	0.118	6.2
40	0.001	9.0
40	0.0	8.0
40	0.001	9.0
40	0.0	9.0
40	0.0	6.0
40	0.001	7.5
40	0.001	6.0
40	0.001	6.5
40	0.001	7.33
40	0.0	5.0
40	0.001	6.67
40	0.0	6.0
40	0.002	8.0
40	0.001	6.33
40	0.0	8.0
40	0.001	7.0
40	0.001	6.0
40	0.0	7.0
40	0.0	9.0
40	0.001	9.0
40	0.001	3.5
40	0.001	3.0
40	0.006	3.0
40	0.003	3.0
40	0.035	5.0
40	0.069	4.33
40	0.062	3.89
40	13.005	9.83
40	7.937	8.41
40	8.363	8.86
40	7.814	9.2
40	6.241	9.38
40	5.663	9.64
40	7.788	7.74
40	9.717	6.32
40	7.253	8.39
40	8.79	7.64
40	3.841	7.95
40	2.859	6.95
40	5.465	5.1
40	9.799	9.57
40	7.417	9.27
40	11.745	8.33
40	23.272	9.77
40	26.952	9.04
40	26.646	9.77
40	25.763	9.7
40	24.971	8.77
40	24.977	9.7
40	25.879	9.13
40	28.947	9.83
40	17.735	7.91
40	19.092	9.0
40	14.855	8.5
40	0.962	8.17
40	0.037	9.0
40	0.283	7.29
40	0.963	5.58
40	1.497	8.25
40	3.125	7.82
40	22.157	9.57
40	24.368	8.73
40	23.289	9.13
40	19.107	9.5
40	22.163	9.23
40	23.248	9.59
40	25.522	9.23
40	14.332	8.59
40	7.253	9.91
40	24.572	8.26
40	22.402	9.57
40	18.866	9.45
40	16.507	8.96
40	15.651	8.14
40	14.119	5.22
40	10.425	5.86
40	2.414	7.27
40	5.439	9.73
40	6.034	9.2
40	14.368	8.96
40	20.236	9.26
40	24.99	9.64
40	0.22	3.67
40	0.001	3.5
40	0.003	4.0
40	0.002	5.33
40	0.003	7.0
40	0.001	7.75
40	0.303	9.0
40	0.003	8.25
40	0.183	8.8
40	2.712	7.77
40	2.451	7.25
40	1.875	6.85
40	1.165	6.05
40	0.052	4.0
40	0.001	7.67
40	0.109	8.0
40	0.002	6.0
40	0.001	8.75
40	0.002	8.33
40	0.002	9.67
40	0.0	3.0
40	0.001	3.0
40	0.001	3.5
40	0.001	4.25
40	0.547	4.41
40	0.257	3.87
40	0.001	3.0
40	0.001	3.67
40	0.001	4.0
40	0.001	4.0
40	0.001	3.5
40	0.001	3.5
40	0.001	4.33
40	0.001	5.0
40	0.002	6.5
40	0.002	5.67
40	0.001	7.0
40	0.001	6.5
40	0.001	6.33
40	0.002	6.33
40	0.001	7.0
40	0.003	6.33
40	0.001	6.67
40	0.001	9.0
40	0.002	6.75
40	0.001	4.33
40	0.001	5.75
40	0.001	5.0
40	0.0	6.0
40	0.001	4.67
40	0.0	6.5
40	0.001	4.0
40	0.002	4.33
40	0.001	4.33
40	0.002	6.0
40	0.001	6.0
40	0.002	6.5
40	0.001	5.67
40	0.001	3.5
40	0.003	4.33
40	0.001	5.0
40	0.001	7.0
40	0.001	6.25
40	0.002	6.75
40	0.001	7.33
40	0.004	7.5
40	0.001	8.5
40	0.291	5.5
40	0.002	5.67
40	0.001	6.0
40	0.002	6.33
40	0.001	5.0
40	0.001	4.67
40	0.001	5.33
40	0.001	4.5
40	0.001	4.33
40	0.002	6.0
40	0.44	4.5
40	0.169	5.11
40	0.493	3.88
40	0.237	3.56
40	0.097	4.25
40	0.059	4.0
40	0.378	5.83
40	0.139	4.08
40	0.24	5.73
40	0.421	5.83
40	0.101	4.23
40	0.472	6.38
40	0.177	4.5
40	0.288	6.91
40	0.359	5.75
40	0.776	6.0
40	1.122	6.5
40	2.347	9.67
40	3.147	9.12
40	3.493	9.57
40	2.659	8.37
40	3.025	8.0
40	2.669	9.28
40	3.045	9.32
40	2.464	8.17
40	2.77	6.83
40	0.956	4.5
40	1.155	6.0
40	1.279	7.21
40	1.508	6.67
40	2.178	8.12
40	3.579	9.84
40	2.193	8.72
40	2.324	9.35
40	2.679	8.53
40	1.04	6.0
40	1.702	8.47
40	1.998	9.84
40	2.65	8.37
40	4.133	7.95
40	3.343	9.0
40	1.151	5.73
40	0.382	3.36
40	0.262	5.67
40	0.284	6.0
40	0.413	7.38
40	1.072	9.38
40	1.639	9.25
40	2.329	9.59
40	1.736	9.07
40	2.102	9.84
40	2.399	9.65
40	1.155	8.5
40	1.201	9.85
40	1.746	9.0
40	0.629	7.58
40	0.595	7.85
40	0.993	7.86
40	0.896	8.08
40	0.291	8.08
40	0.329	4.73
40	1.04	9.31
40	0.672	9.56
40	0.691	8.18
40	0.711	9.58
40	1.206	8.54
40	0.857	7.08
40	0.998	8.08
40	0.906	7.94
40	1.969	7.88
40	1.668	7.29
40	1.017	6.83
40	1.363	8.45
40	1.683	8.94
40	1.188	5.73
40	1.172	7.33
40	1.468	8.07
40	1.323	6.0
40	1.547	6.31
40	2.195	7.82
40	1.103	8.13
40	0.334	7.67
40	0.172	6.13
40	0.085	6.0
40	0.767	5.5
40	2.267	6.24
40	2.239	6.4
40	3.641	7.55
40	6.126	8.32
40	6.656	7.05
40	6.358	6.36
40	6.208	5.0
40	6.152	6.0
40	4.946	4.8
40	2.78	6.4
40	0.729	4.95
40	0.244	5.26
40	0.001	4.5
40	0.026	6.0
40	2.555	7.67
40	5.384	8.55
40	3.532	6.95
40	3.608	8.05
40	0.962	6.95
40	0.66	6.0
40	0.74	5.05
40	1.24	5.95
40	1.456	4.5
40	24.882	8.52
40	25.015	7.1
40	20.88	9.95
40	20.845	8.39
40	22.814	9.95
40	21.711	9.84
40	22.969	9.78
40	21.389	9.25
40	20.83	9.05
40	20.371	8.95
40	22.31	8.76
40	26.992	8.9
40	26.602	9.0
40	27.952	9.73
40	25.004	8.86
40	19.626	8.0
40	16.401	8.76
40	15.672	7.74
40	17.6	8.05
40	10.266	8.6
40	23.065	9.46
40	16.073	9.78
40	12.178	9.93
40	14.796	9.98
40	16.834	9.0
40	4.71	8.97
40	2.552	9.11
40	3.716	6.26
40	0.617	6.33
40	2.354	8.0
40	6.244	7.85
40	8.039	9.92
40	7.222	9.19
40	23.107	9.59
40	22.974	9.93
40	22.895	9.36
40	24.665	9.57
40	22.101	9.55
40	23.795	9.43
40	23.919	9.77
40	22.27	9.93
40	27.007	9.8
40	22.076	9.84
40	10.8	9.22
40	12.259	6.1
40	17.243	9.92
40	5.783	8.35
40	10.109	9.94
40	17.922	9.66
40	16.393	9.5
40	21.406	9.76
40	24.366	9.97
40	34.388	9.88
40	19.944	9.89
40	20.798	9.92
40	21.132	9.38
40	23.694	9.72
40	22.513	9.34
40	17.153	9.89
40	16.841	9.26
40	17.554	9.97
40	13.946	9.27
40	14.669	9.59
40	15.645	9.94
40	13.789	9.86
40	9.422	9.72
40	7.057	9.96
40	9.384	9.94
40	4.243	9.68
40	4.967	9.74
40	3.632	9.74
40	0.275	9.23
40	0.103	7.8
40	0.101	7.45
40	2.678	8.24
40	10.927	9.72
40	17.49	9.82
40	14.903	8.88
40	13.354	9.75
40	17.416	9.73
40	20.613	9.73
40	24.245	9.46
40	17.298	9.14
40	15.589	9.27
