Config	tput	cqi
LTE_US	18.255	12.0
LTE_US	24.969	12.0
LTE_US	27.471	12.42
LTE_US	24.339	12.58
LTE_US	27.257	12.64
LTE_US	28.225	12.55
LTE_US	31.774	12.82
LTE_US	34.743	12.17
LTE_US	34.904	12.18
LTE_US	33.054	12.45
LTE_US	32.2	12.55
LTE_US	26.984	12.36
LTE_US	27.305	14.09
LTE_US	25.682	14.09
LTE_US	29.789	13.42
LTE_US	24.677	12.6
LTE_US	26.88	12.83
LTE_US	27.157	12.27
LTE_US	28.503	12.92
LTE_US	30.143	12.64
LTE_US	24.073	13.27
LTE_US	24.677	13.0
LTE_US	23.845	13.18
LTE_US	22.442	13.67
LTE_US	23.762	13.55
LTE_US	23.642	13.18
LTE_US	24.135	13.17
LTE_US	24.724	13.27
LTE_US	22.102	13.27
LTE_US	21.783	12.73
LTE_US	21.492	12.75
LTE_US	24.334	12.55
LTE_US	22.882	13.08
LTE_US	21.395	13.18
LTE_US	20.598	12.91
LTE_US	18.41	12.73
LTE_US	17.357	13.0
LTE_US	19.125	13.25
LTE_US	20.604	12.91
LTE_US	20.659	13.0
LTE_US	17.004	13.08
LTE_US	14.435	13.0
LTE_US	17.081	13.25
LTE_US	17.902	13.18
LTE_US	20.062	13.55
LTE_US	17.03	13.09
LTE_US	22.18	13.55
LTE_US	20.551	13.27
LTE_US	18.23	13.42
LTE_US	18.621	13.1
LTE_US	19.618	13.08
LTE_US	21.022	13.09
LTE_US	20.952	13.18
LTE_US	19.88	13.08
LTE_US	20.595	13.0
LTE_US	18.509	12.91
LTE_US	20.351	12.92
LTE_US	19.958	13.0
LTE_US	22.035	12.73
LTE_US	19.759	12.64
LTE_US	21.081	12.5
LTE_US	23.244	13.0
LTE_US	21.997	13.08
LTE_US	20.658	13.0
LTE_US	21.837	13.0
LTE_US	21.812	13.0
LTE_US	22.865	12.92
LTE_US	22.968	13.09
LTE_US	21.567	13.09
LTE_US	22.163	13.2
LTE_US	23.841	12.91
LTE_US	23.864	13.09
LTE_US	22.301	12.9
LTE_US	21.079	13.0
LTE_US	22.861	13.08
LTE_US	22.135	13.18
LTE_US	23.679	13.09
LTE_US	22.394	12.82
LTE_US	22.113	13.0
LTE_US	21.623	13.08
LTE_US	20.837	13.0
LTE_US	21.197	12.64
LTE_US	20.941	12.67
LTE_US	21.204	13.0
LTE_US	22.869	13.0
LTE_US	22.463	13.0
LTE_US	23.928	12.91
LTE_US	24.127	12.92
LTE_US	24.524	13.42
LTE_US	24.369	13.55
LTE_US	23.754	13.0
LTE_US	23.093	13.0
LTE_US	23.988	12.91
LTE_US	22.818	12.82
LTE_US	23.578	12.25
LTE_US	20.454	12.0
LTE_US	17.516	12.08
LTE_US	22.668	12.8
LTE_US	22.168	12.75
LTE_US	23.097	12.91
LTE_US	24.141	13.0
LTE_US	24.575	13.45
LTE_US	25.192	13.17
LTE_US	25.8	13.73
LTE_US	24.708	13.5
LTE_US	22.143	13.64
LTE_US	22.36	13.17
LTE_US	18.44	13.09
LTE_US	16.829	13.18
LTE_US	18.295	13.0
LTE_US	21.324	12.75
LTE_US	23.313	12.9
LTE_US	21.924	13.08
LTE_US	19.599	13.27
LTE_US	20.116	13.08
LTE_US	21.519	12.82
LTE_US	19.229	12.91
LTE_US	17.212	13.0
LTE_US	20.148	13.0
LTE_US	21.729	12.83
LTE_US	18.227	13.08
LTE_US	19.984	13.0
LTE_US	18.311	13.17
LTE_US	15.347	12.82
LTE_US	14.522	12.5
LTE_US	15.696	12.0
LTE_US	20.852	12.91
LTE_US	21.025	13.0
LTE_US	19.261	12.0
LTE_US	21.711	12.17
LTE_US	24.994	12.25
LTE_US	26.442	12.91
LTE_US	21.511	13.0
LTE_US	21.449	13.27
LTE_US	22.55	13.08
LTE_US	21.752	12.8
LTE_US	23.407	12.83
LTE_US	23.522	12.64
LTE_US	23.903	14.0
LTE_US	25.811	13.18
LTE_US	21.707	13.55
LTE_US	21.853	13.18
LTE_US	21.232	13.36
LTE_US	22.374	14.0
LTE_US	21.175	13.25
LTE_US	21.23	13.27
LTE_US	22.192	13.0
LTE_US	23.388	13.2
LTE_US	21.864	13.09
LTE_US	22.564	13.2
LTE_US	20.187	13.58
LTE_US	21.815	13.45
LTE_US	23.362	13.75
LTE_US	19.654	13.36
LTE_US	21.869	13.42
LTE_US	21.295	13.18
LTE_US	25.246	12.91
LTE_US	22.215	13.58
LTE_US	20.128	12.82
LTE_US	23.023	13.09
LTE_US	21.666	13.25
LTE_US	25.084	12.5
LTE_US	22.387	13.0
LTE_US	22.951	12.91
LTE_US	26.874	12.09
LTE_US	23.142	12.27
LTE_US	25.277	12.75
LTE_US	21.728	12.27
LTE_US	22.049	12.17
LTE_US	22.517	12.36
LTE_US	22.482	12.75
LTE_US	24.951	13.09
LTE_US	23.942	13.27
LTE_US	26.74	13.09
LTE_US	24.6	13.09
LTE_US	24.195	13.27
LTE_US	24.682	12.73
LTE_US	24.028	12.75
LTE_US	22.116	13.0
LTE_US	25.27	13.09
LTE_US	29.259	13.0
LTE_US	27.289	12.55
LTE_US	29.491	12.82
LTE_US	22.538	12.83
LTE_US	21.735	12.5
LTE_US	24.029	13.09
LTE_US	23.684	12.83
LTE_US	23.126	12.9
LTE_US	24.679	12.91
LTE_US	23.13	12.91
LTE_US	26.744	12.45
LTE_US	26.247	12.58
LTE_US	27.061	13.17
LTE_US	27.996	13.18
LTE_US	26.516	13.25
LTE_US	26.483	13.0
LTE_US	24.406	13.45
LTE_US	23.911	13.27
LTE_US	23.503	13.42
LTE_US	21.523	12.91
LTE_US	24.787	13.09
LTE_US	24.123	13.27
LTE_US	21.167	13.08
LTE_US	23.037	13.18
LTE_US	23.377	13.36
LTE_US	21.642	12.73
LTE_US	20.05	13.08
LTE_US	19.394	13.0
LTE_US	18.305	12.92
LTE_US	21.357	13.18
LTE_US	26.657	13.08
LTE_US	23.798	13.09
LTE_US	21.765	13.09
LTE_US	20.666	13.1
LTE_US	19.884	13.0
LTE_US	25.258	12.73
LTE_US	23.778	13.25
LTE_US	23.844	12.91
LTE_US	20.723	12.67
LTE_US	27.613	12.73
LTE_US	27.604	13.09
LTE_US	24.019	12.91
LTE_US	24.755	13.09
LTE_US	23.506	13.5
LTE_US	20.749	13.36
LTE_US	25.0	13.0
LTE_US	29.518	13.27
LTE_US	26.042	13.09
LTE_US	21.327	13.27
LTE_US	21.945	13.58
LTE_US	23.068	13.09
LTE_US	21.316	13.18
LTE_US	25.74	12.92
LTE_US	23.897	12.91
LTE_US	23.394	13.42
LTE_US	23.598	12.45
LTE_US	24.709	12.0
LTE_US	25.418	12.0
LTE_US	25.71	12.0
LTE_US	25.122	12.18
LTE_US	27.55	12.64
LTE_US	23.669	12.91
LTE_US	22.112	13.08
LTE_US	24.622	13.18
LTE_US	23.361	13.82
LTE_US	24.918	13.64
LTE_US	24.648	13.36
LTE_US	24.553	13.17
LTE_US	25.431	13.0
LTE_US	25.127	13.36
LTE_US	26.608	13.5
LTE_US	24.83	13.45
LTE_US	25.122	13.1
LTE_US	24.234	12.27
LTE_US	24.85	12.67
LTE_US	25.202	12.64
LTE_US	24.906	12.92
LTE_US	25.62	12.55
LTE_US	23.686	13.25
LTE_US	22.685	13.27
LTE_US	25.304	13.36
LTE_US	28.329	13.18
LTE_US	27.297	13.17
LTE_US	27.32	13.0
LTE_US	25.121	13.55
LTE_US	23.76	13.18
LTE_US	21.582	13.0
LTE_US	18.074	13.27
LTE_US	18.244	13.0
LTE_US	18.147	13.0
LTE_US	20.212	13.0
LTE_US	19.329	13.18
LTE_US	20.727	13.58
LTE_US	20.661	13.09
LTE_US	25.863	13.0
LTE_US	26.21	12.91
LTE_US	24.479	12.82
LTE_US	24.926	12.42
LTE_US	23.863	12.7
LTE_US	23.239	12.36
LTE_US	25.564	13.08
LTE_US	22.728	13.36
LTE_US	22.733	13.08
LTE_US	24.498	12.73
LTE_US	23.406	12.82
LTE_US	23.445	13.27
LTE_US	21.992	13.45
LTE_US	23.811	13.25
LTE_US	24.214	13.0
LTE_US	23.871	12.92
LTE_US	23.293	13.11
LTE_US	25.655	12.82
LTE_US	25.178	13.18
LTE_US	22.609	13.0
LTE_US	21.872	13.25
LTE_US	23.417	13.0
LTE_US	25.121	12.92
LTE_US	25.927	12.55
LTE_US	25.287	13.0
LTE_US	23.254	12.18
LTE_US	22.403	12.09
LTE_US	22.667	12.09
LTE_US	23.781	12.17
LTE_US	21.358	12.3
LTE_US	21.122	12.0
LTE_US	21.017	12.09
LTE_US	21.258	12.36
LTE_US	24.166	12.36
LTE_US	24.404	12.91
LTE_US	24.13	13.0
LTE_US	27.836	12.36
LTE_US	24.609	12.92
LTE_US	24.108	12.55
LTE_US	23.867	12.08
LTE_US	79.063	13.91
LTE_US	78.948	15.0
LTE_US	77.278	15.0
LTE_US	67.954	14.25
LTE_US	74.244	15.0
LTE_US	75.993	15.0
LTE_US	76.371	15.0
LTE_US	73.833	14.73
LTE_US	74.367	15.0
LTE_US	77.209	15.0
LTE_US	74.07	15.0
LTE_US	76.439	15.0
LTE_US	76.842	15.0
LTE_US	76.62	14.82
LTE_US	74.046	13.91
LTE_US	72.564	14.58
LTE_US	77.272	14.82
LTE_US	80.204	15.0
LTE_US	76.133	15.0
LTE_US	73.603	15.0
LTE_US	74.622	15.0
LTE_US	78.888	14.8
LTE_US	78.658	13.82
LTE_US	77.974	12.42
LTE_US	77.133	12.0
LTE_US	73.296	13.33
LTE_US	75.715	12.36
LTE_US	78.969	13.45
LTE_US	75.718	13.17
LTE_US	82.819	13.18
LTE_US	82.753	14.36
LTE_US	77.169	13.33
LTE_US	83.074	14.5
LTE_US	80.824	12.45
LTE_US	78.538	14.23
LTE_US	85.234	15.0
LTE_US	83.563	14.91
LTE_US	84.304	15.0
LTE_US	82.382	15.0
LTE_US	82.787	15.0
LTE_US	81.476	15.0
LTE_US	80.736	15.0
LTE_US	85.041	14.92
LTE_US	82.888	15.0
LTE_US	85.698	14.92
LTE_US	81.946	14.82
LTE_US	83.53	14.73
LTE_US	85.851	14.5
LTE_US	85.611	15.0
LTE_US	84.375	15.0
LTE_US	85.832	15.0
LTE_US	86.482	14.91
LTE_US	88.363	15.0
LTE_US	88.395	15.0
LTE_US	89.109	14.91
LTE_US	89.548	14.73
LTE_US	89.655	15.0
LTE_US	89.071	14.91
LTE_US	86.682	14.92
LTE_US	82.838	14.83
LTE_US	82.658	14.82
LTE_US	83.155	15.0
LTE_US	82.432	15.0
LTE_US	84.163	15.0
LTE_US	80.605	15.0
LTE_US	76.304	14.42
LTE_US	55.363	13.55
LTE_US	35.038	12.23
LTE_US	52.918	12.91
LTE_US	58.341	13.42
LTE_US	57.519	13.75
LTE_US	60.706	13.6
LTE_US	63.104	14.7
LTE_US	63.39	14.27
LTE_US	65.83	14.0
LTE_US	66.051	14.0
LTE_US	69.378	14.31
LTE_US	67.186	14.33
LTE_US	66.879	14.92
LTE_US	68.127	13.83
LTE_US	69.695	15.0
LTE_US	68.268	15.0
LTE_US	65.359	15.0
LTE_US	66.961	14.91
LTE_US	70.628	14.55
LTE_US	68.316	14.33
LTE_US	67.482	14.91
LTE_US	67.436	15.0
LTE_US	68.613	15.0
LTE_US	70.641	15.0
LTE_US	67.775	14.82
LTE_US	70.66	14.25
LTE_US	71.111	13.55
LTE_US	70.589	14.5
LTE_US	67.925	13.64
LTE_US	69.015	13.83
LTE_US	69.41	14.18
LTE_US	70.005	14.27
LTE_US	65.843	14.25
LTE_US	67.832	14.5
LTE_US	69.229	14.64
LTE_US	70.175	15.0
LTE_US	68.588	14.91
LTE_US	68.772	14.91
LTE_US	69.089	14.0
LTE_US	73.76	14.36
LTE_US	72.468	14.58
LTE_US	73.634	14.27
LTE_US	67.025	14.25
LTE_US	65.377	14.09
LTE_US	60.861	14.0
LTE_US	60.915	13.67
LTE_US	58.249	13.55
LTE_US	68.31	13.73
LTE_US	65.232	14.2
LTE_US	60.273	14.27
LTE_US	62.109	14.18
LTE_US	65.408	13.92
LTE_US	59.589	13.82
LTE_US	59.701	13.58
LTE_US	63.842	13.91
LTE_US	56.059	13.45
LTE_US	62.691	13.64
LTE_US	65.416	14.08
LTE_US	67.354	14.36
LTE_US	71.501	13.75
LTE_US	67.797	14.2
LTE_US	69.236	14.08
LTE_US	67.667	14.64
LTE_US	67.887	14.18
LTE_US	64.714	14.0
LTE_US	65.438	14.67
LTE_US	62.692	14.91
LTE_US	65.324	15.0
LTE_US	66.031	15.0
LTE_US	70.43	15.0
LTE_US	69.439	14.91
LTE_US	64.036	15.0
LTE_US	59.982	14.82
LTE_US	66.017	14.58
LTE_US	67.652	14.1
LTE_US	69.474	13.92
LTE_US	71.519	12.82
LTE_US	68.391	14.25
LTE_US	64.267	13.27
LTE_US	61.434	12.18
LTE_US	36.013	12.09
LTE_US	40.595	12.64
LTE_US	37.078	13.36
LTE_US	32.011	12.75
LTE_US	29.359	13.08
LTE_US	27.94	13.09
LTE_US	24.812	12.42
LTE_US	37.333	13.09
LTE_US	38.256	13.33
LTE_US	37.36	13.0
LTE_US	37.214	13.08
LTE_US	40.263	12.91
LTE_US	40.281	12.92
LTE_US	44.568	13.0
LTE_US	42.461	13.0
LTE_US	40.896	13.27
LTE_US	44.397	13.17
LTE_US	41.686	12.8
LTE_US	41.173	12.92
LTE_US	38.783	12.36
LTE_US	53.882	12.55
LTE_US	51.157	12.27
LTE_US	49.765	12.25
LTE_US	70.935	12.4
LTE_US	50.289	12.42
LTE_US	59.194	12.64
LTE_US	71.868	14.92
LTE_US	70.763	13.82
LTE_US	56.777	13.25
LTE_US	69.29	12.82
LTE_US	67.129	12.67
LTE_US	73.155	12.91
LTE_US	72.119	14.33
LTE_US	88.524	14.92
LTE_US	88.463	15.0
LTE_US	83.633	15.0
LTE_US	79.899	14.36
LTE_US	88.644	15.0
LTE_US	82.223	14.91
LTE_US	85.869	13.25
LTE_US	81.333	12.42
LTE_US	76.935	14.27
LTE_US	74.741	14.7
LTE_US	82.562	13.83
LTE_US	84.727	13.09
LTE_US	86.34	13.5
LTE_US	85.829	12.82
LTE_US	78.362	14.15
LTE_US	84.604	14.18
LTE_US	82.386	15.0
LTE_US	86.512	14.64
LTE_US	81.952	13.45
LTE_US	76.92	15.0
LTE_US	81.064	14.5
LTE_US	83.214	14.75
LTE_US	85.215	14.75
LTE_US	76.172	14.91
LTE_US	75.929	14.33
LTE_US	72.435	14.36
LTE_US	70.153	14.45
LTE_US	81.082	14.91
LTE_US	79.025	14.92
LTE_US	56.113	15.0
LTE_US	59.849	14.75
LTE_US	70.468	14.18
LTE_US	65.077	14.5
LTE_US	72.873	14.1
LTE_US	64.727	14.91
LTE_US	54.192	14.18
LTE_US	60.543	13.5
LTE_US	62.377	12.73
LTE_US	48.219	12.67
LTE_US	58.396	12.64
LTE_US	69.07	12.18
LTE_US	68.275	13.17
LTE_US	56.894	12.9
LTE_US	79.15	13.91
LTE_US	72.754	14.36
LTE_US	71.129	14.18
LTE_US	75.829	14.5
LTE_US	69.122	12.42
LTE_US	60.532	12.75
LTE_US	65.049	12.2
LTE_US	78.153	14.17
LTE_US	78.558	12.36
LTE_US	82.531	12.64
LTE_US	83.847	14.45
LTE_US	89.354	14.17
LTE_US	87.717	12.27
LTE_US	88.401	14.42
LTE_US	84.239	13.6
LTE_US	66.291	13.0
LTE_US	63.71	13.27
LTE_US	66.619	13.0
LTE_US	68.397	12.33
LTE_US	70.799	13.18
LTE_US	74.136	13.58
LTE_US	78.687	12.0
LTE_US	79.094	12.17
LTE_US	55.939	12.17
LTE_US	83.631	12.91
LTE_US	84.428	12.67
LTE_US	85.007	12.0
LTE_US	76.589	13.2
LTE_US	76.764	12.83
LTE_US	78.021	12.33
LTE_US	75.943	12.55
LTE_US	74.103	13.73
LTE_US	72.685	14.67
LTE_US	74.747	13.45
LTE_US	69.829	12.91
LTE_US	78.534	13.27
LTE_US	80.822	13.73
LTE_US	73.661	14.4
LTE_US	68.878	13.91
LTE_US	46.904	14.36
LTE_US	46.218	12.58
LTE_US	49.551	13.91
LTE_US	48.672	14.25
LTE_US	42.579	13.45
LTE_US	47.629	14.18
LTE_US	41.8	13.0
LTE_US	37.72	13.83
LTE_US	44.562	15.0
LTE_US	40.517	15.0
LTE_US	45.655	14.0
LTE_US	36.528	14.83
LTE_US	43.213	15.0
LTE_US	35.511	15.0
LTE_US	34.993	14.91
LTE_US	43.677	14.64
LTE_US	48.322	14.17
LTE_US	44.705	14.17
LTE_US	44.708	14.45
LTE_US	47.682	14.5
LTE_US	42.221	13.82
LTE_US	40.183	12.9
LTE_US	52.84	14.55
LTE_US	46.494	13.42
LTE_US	59.45	14.91
LTE_US	60.173	14.25
LTE_US	43.577	15.0
LTE_US	48.185	14.25
LTE_US	49.128	12.09
LTE_US	52.143	13.73
LTE_US	45.671	14.55
LTE_US	48.729	14.42
LTE_US	50.684	14.55
LTE_US	49.802	14.18
LTE_US	45.814	13.45
LTE_US	50.735	14.08
LTE_US	52.644	12.64
LTE_US	70.568	12.64
LTE_US	71.639	12.55
LTE_US	68.037	12.7
LTE_US	82.748	12.55
LTE_US	85.618	14.09
LTE_US	82.09	12.09
LTE_US	85.284	14.67
LTE_US	88.538	14.09
LTE_US	90.272	13.67
LTE_US	88.491	14.91
LTE_US	89.627	14.92
LTE_US	88.847	14.45
LTE_US	88.455	14.64
LTE_US	88.17	15.0
LTE_US	79.745	14.64
LTE_US	86.159	13.58
LTE_US	89.039	13.67
LTE_US	87.87	13.82
LTE_US	85.425	14.27
LTE_US	84.608	13.5
LTE_US	82.353	13.09
LTE_US	83.856	13.75
LTE_US	75.979	14.36
LTE_US	84.513	13.0
LTE_US	72.963	14.36
LTE_US	85.341	14.55
LTE_US	70.273	14.18
LTE_US	78.828	14.73
LTE_US	87.936	13.55
LTE_US	89.602	12.67
LTE_US	77.08	13.23
LTE_US	82.054	15.0
LTE_US	75.477	14.83
LTE_US	85.383	14.91
LTE_US	88.217	14.91
LTE_US	90.524	13.73
LTE_US	83.968	13.27
LTE_US	87.883	13.25
LTE_US	88.03	13.45
LTE_US	84.303	13.33
LTE_US	75.547	13.27
LTE_US	72.722	14.64
LTE_US	77.421	14.18
LTE_US	68.884	12.55
LTE_US	52.515	12.55
LTE_US	61.475	12.91
LTE_US	66.442	12.5
LTE_US	67.183	12.27
LTE_US	59.72	14.18
LTE_US	66.312	14.58
LTE_US	67.602	13.27
LTE_US	62.023	12.23
LTE_US	79.338	14.4
LTE_US	73.855	14.8
LTE_US	70.892	14.82
LTE_US	89.23	15.0
LTE_US	89.051	14.92
LTE_US	90.3	15.0
LTE_US	91.129	15.0
LTE_US	91.128	14.18
LTE_US	88.836	14.0
LTE_US	87.161	14.67
LTE_US	88.436	14.67
LTE_US	89.576	15.0
LTE_US	90.383	14.4
LTE_US	88.706	14.3
LTE_US	88.815	13.27
LTE_US	87.797	13.82
LTE_US	86.813	14.33
LTE_US	89.386	14.0
LTE_US	90.472	12.0
LTE_US	87.389	12.73
LTE_US	81.071	12.5
LTE_US	82.394	12.73
LTE_US	84.183	14.1
LTE_US	81.618	12.58
LTE_US	80.311	13.4
LTE_US	71.416	13.0
LTE_US	69.984	12.55
LTE_US	81.362	13.1
LTE_US	84.589	12.27
LTE_US	81.78	12.0
LTE_US	87.366	12.0
LTE_US	57.322	13.5
LTE_US	51.332	12.42
LTE_US	71.871	14.36
LTE_US	61.384	13.5
LTE_US	71.566	13.7
LTE_US	83.523	12.36
LTE_US	84.184	12.18
LTE_US	84.572	12.17
LTE_US	80.872	14.0
LTE_US	72.032	12.08
LTE_US	75.88	12.27
LTE_US	76.429	14.3
LTE_US	86.143	14.9
LTE_US	89.275	15.0
LTE_US	88.416	14.78
LTE_US	85.737	14.91
LTE_US	88.328	13.82
LTE_US	87.902	14.8
LTE_US	90.903	14.6
LTE_US	91.084	12.67
LTE_US	88.129	15.0
LTE_US	87.373	15.0
LTE_US	89.183	15.0
LTE_US	89.675	15.0
LTE_US	90.051	15.0
LTE_US	91.619	15.0
LTE_US	87.905	15.0
LTE_US	90.177	14.09
LTE_US	87.828	13.6
LTE_US	87.604	14.27
LTE_US	89.027	13.55
LTE_US	87.031	12.45
LTE_US	86.195	12.1
LTE_US	87.518	14.0
LTE_US	89.136	14.55
LTE_US	88.468	13.78
LTE_US	87.506	12.82
LTE_US	89.136	14.64
LTE_US	90.163	14.78
LTE_US	88.315	14.64
LTE_US	88.488	14.9
LTE_US	87.611	15.0
LTE_US	88.487	14.55
LTE_US	88.025	14.82
LTE_US	87.098	14.3
LTE_US	85.718	14.45
LTE_US	87.54	12.78
LTE_US	87.139	13.1
LTE_US	86.866	13.18
LTE_US	87.485	13.78
LTE_US	88.941	13.92
LTE_US	91.241	12.6
LTE_US	89.032	13.45
LTE_US	87.813	13.64
LTE_US	86.49	14.4
LTE_US	86.564	12.7
LTE_US	86.74	12.09
LTE_US	91.336	13.56
LTE_US	87.595	14.73
LTE_US	91.581	15.0
LTE_US	92.136	15.0
LTE_US	90.941	14.45
LTE_US	92.243	14.89
LTE_US	90.686	14.6
LTE_US	89.212	13.5
LTE_US	92.218	14.44
LTE_US	91.29	13.55
LTE_US	91.17	13.73
LTE_US	92.525	14.9
LTE_US	91.689	14.4
LTE_US	90.84	14.91
LTE_US	91.344	14.11
LTE_US	91.452	14.78
LTE_US	91.637	14.82
LTE_US	91.936	14.73
LTE_US	91.696	14.56
LTE_US	88.302	14.75
LTE_US	89.633	14.8
LTE_US	90.898	14.67
LTE_US	91.179	14.42
LTE_US	92.35	14.3
LTE_US	92.392	14.6
LTE_US	91.952	14.45
LTE_US	91.86	14.9
LTE_US	90.092	14.0
LTE_US	89.652	14.6
LTE_US	88.614	14.82
LTE_US	89.829	14.11
LTE_US	92.146	14.73
LTE_US	91.814	14.18
LTE_US	91.974	14.89
LTE_US	91.693	14.64
LTE_US	91.495	14.83
LTE_US	92.125	14.89
LTE_US	91.243	14.9
LTE_US	91.956	14.73
LTE_US	92.383	15.0
LTE_US	92.101	15.0
LTE_US	92.071	14.73
LTE_US	91.113	15.0
LTE_US	92.091	14.8
LTE_US	91.394	14.91
LTE_US	92.201	14.6
LTE_US	91.344	14.33
LTE_US	91.508	14.75
LTE_US	91.136	15.0
LTE_US	91.191	15.0
LTE_US	92.319	14.64
LTE_US	91.445	13.64
LTE_US	92.364	13.33
LTE_US	91.857	12.0
LTE_US	92.099	14.0
LTE_US	91.383	14.1
LTE_US	91.884	12.64
LTE_US	91.555	12.4
LTE_US	92.114	12.3
LTE_US	90.905	12.11
LTE_US	85.958	12.5
LTE_US	87.384	12.82
LTE_US	83.074	12.0
LTE_US	83.945	14.09
LTE_US	85.088	14.45
LTE_US	85.224	14.82
LTE_US	86.17	15.0
LTE_US	83.841	15.0
LTE_US	80.781	15.0
LTE_US	77.929	15.0
LTE_US	83.487	14.83
LTE_US	86.301	15.0
LTE_US	85.667	14.64
LTE_US	86.134	12.55
LTE_US	92.015	12.5
LTE_US	91.856	12.09
LTE_US	92.352	12.25
LTE_US	91.211	13.07
LTE_US	88.964	12.0
LTE_US	89.553	12.8
LTE_US	90.621	12.64
LTE_US	89.511	12.45
LTE_US	89.784	12.82
LTE_US	86.144	12.25
LTE_US	88.132	12.27
LTE_US	89.942	12.33
LTE_US	89.089	12.25
LTE_US	90.454	12.82
LTE_US	88.063	12.18
LTE_US	89.194	12.0
LTE_US	89.857	12.17
LTE_US	90.001	12.4
LTE_US	90.739	12.08
LTE_US	85.937	12.18
LTE_US	87.843	12.36
LTE_US	85.456	12.45
LTE_US	84.261	13.17
LTE_US	83.809	12.55
LTE_US	81.843	13.91
LTE_US	82.797	14.0
LTE_US	83.315	13.92
LTE_US	82.066	14.09
LTE_US	82.32	14.91
LTE_US	84.972	14.33
LTE_US	84.738	14.55
LTE_US	84.663	15.0
LTE_US	83.341	15.0
LTE_US	84.097	14.18
LTE_US	82.095	14.67
LTE_US	83.238	14.75
LTE_US	82.649	14.58
LTE_US	81.07	14.09
LTE_US	82.107	13.91
LTE_US	80.787	14.0
LTE_US	82.053	14.08
LTE_US	79.475	14.09
LTE_US	74.449	12.25
LTE_US	78.891	12.55
LTE_US	60.307	13.0
LTE_US	86.541	12.0
LTE_US	56.938	12.1
LTE_US	9.993	14.29
LTE_US	14.239	12.1
LTE_US	15.318	13.91
LTE_US	15.488	13.33
LTE_US	14.318	12.67
LTE_US	14.786	12.5
LTE_US	15.66	12.18
LTE_US	16.409	12.67
LTE_US	16.454	12.8
LTE_US	16.382	12.67
LTE_US	16.213	13.78
LTE_US	16.611	13.18
LTE_US	15.617	13.09
LTE_US	16.851	12.5
LTE_US	16.212	12.18
LTE_US	16.706	12.5
LTE_US	15.026	12.55
LTE_US	17.217	12.42
LTE_US	17.387	14.33
LTE_US	17.337	12.56
LTE_US	17.583	14.0
LTE_US	17.42	13.9
LTE_US	17.987	14.4
LTE_US	17.481	13.8
LTE_US	17.542	15.0
LTE_US	17.87	12.7
LTE_US	18.087	14.5
LTE_US	17.573	13.36
LTE_US	18.015	13.67
LTE_US	17.88	12.4
LTE_US	17.963	14.25
LTE_US	16.961	13.6
LTE_US	17.256	13.8
LTE_US	17.518	13.58
LTE_US	16.948	13.4
LTE_US	17.737	13.0
LTE_US	17.018	12.44
LTE_US	15.257	13.0
LTE_US	16.074	12.33
LTE_US	15.454	12.92
LTE_US	17.535	12.36
LTE_US	16.3	12.33
LTE_US	17.107	12.75
LTE_US	17.579	14.0
LTE_US	17.075	12.1
LTE_US	16.809	12.64
LTE_US	17.591	13.78
LTE_US	17.833	13.36
LTE_US	16.808	12.1
LTE_US	18.149	13.4
LTE_US	17.928	12.89
LTE_US	18.258	12.0
LTE_US	16.739	12.3
LTE_US	17.147	12.4
LTE_US	16.923	12.64
LTE_US	17.955	13.9
LTE_US	17.236	13.5
LTE_US	17.757	12.55
LTE_US	18.185	12.6
LTE_US	18.15	12.17
LTE_US	18.159	13.78
LTE_US	17.942	13.73
LTE_US	17.875	13.6
LTE_US	17.481	13.55
LTE_US	17.608	12.6
LTE_US	17.966	13.4
LTE_US	17.982	13.6
LTE_US	17.691	13.91
LTE_US	17.646	13.55
LTE_US	17.438	13.0
LTE_US	17.671	12.18
LTE_US	17.564	12.6
LTE_US	17.43	12.22
LTE_US	17.156	12.7
LTE_US	18.004	13.64
LTE_US	18.697	13.91
LTE_US	17.741	13.45
LTE_US	17.243	13.83
LTE_US	18.438	13.45
LTE_US	18.173	12.82
LTE_US	17.244	13.0
LTE_US	20.055	14.36
LTE_US	19.916	14.09
LTE_US	19.637	12.83
LTE_US	19.762	12.17
LTE_US	17.768	12.08
LTE_US	18.465	12.27
LTE_US	17.97	12.18
LTE_US	12.43	13.92
LTE_US	13.324	12.18
LTE_US	12.497	13.36
LTE_US	13.422	12.91
LTE_US	13.001	13.36
LTE_US	12.722	14.0
LTE_US	12.251	13.67
LTE_US	12.668	13.0
LTE_US	12.572	13.64
LTE_US	14.29	12.09
LTE_US	15.267	12.27
LTE_US	15.433	12.17
LTE_US	15.739	12.45
LTE_US	14.811	12.42
LTE_US	15.881	12.91
LTE_US	16.263	12.25
LTE_US	16.111	12.0
LTE_US	16.297	12.82
LTE_US	15.026	13.36
LTE_US	16.224	14.25
LTE_US	16.623	13.45
LTE_US	16.865	13.36
LTE_US	16.762	14.08
LTE_US	16.849	14.18
LTE_US	16.829	13.73
LTE_US	16.87	14.45
LTE_US	17.006	13.55
LTE_US	16.74	12.83
LTE_US	16.458	13.09
LTE_US	16.343	13.0
LTE_US	17.708	12.55
LTE_US	18.344	14.09
LTE_US	18.399	12.92
LTE_US	18.063	12.73
LTE_US	18.097	14.45
LTE_US	18.254	13.1
LTE_US	17.64	13.36
LTE_US	17.089	12.0
