Config	Tput(Mbps)
O_Sp_90Mhz	83.652
O_Sp_90Mhz	83.803
O_Sp_90Mhz	93.041
O_Sp_90Mhz	83.182
O_Sp_90Mhz	81.32
O_Sp_90Mhz	93.019
O_Sp_90Mhz	90.12
O_Sp_90Mhz	80.641
O_Sp_90Mhz	75.823
O_Sp_90Mhz	83.682
O_Sp_90Mhz	82.821
O_Sp_90Mhz	86.647
O_Sp_90Mhz	85.856
O_Sp_90Mhz	75.484
O_Sp_90Mhz	83.514
O_Sp_90Mhz	91.835
O_Sp_90Mhz	93.889
O_Sp_90Mhz	79.148
O_Sp_90Mhz	75.756
O_Sp_90Mhz	73.984
O_Sp_90Mhz	73.049
O_Sp_90Mhz	71.943
O_Sp_90Mhz	77.387
O_Sp_90Mhz	80.665
O_Sp_90Mhz	91.009
O_Sp_90Mhz	90.433
O_Sp_90Mhz	87.997
O_Sp_90Mhz	77.311
O_Sp_90Mhz	65.852
O_Sp_90Mhz	68.628
O_Sp_90Mhz	70.086
O_Sp_90Mhz	79.602
O_Sp_90Mhz	90.49
O_Sp_90Mhz	85.413
O_Sp_90Mhz	81.706
O_Sp_90Mhz	86.4
O_Sp_90Mhz	82.157
O_Sp_90Mhz	81.706
O_Sp_90Mhz	93.399
O_Sp_90Mhz	104.608
O_Sp_90Mhz	109.988
O_Sp_90Mhz	103.315
O_Sp_90Mhz	97.447
O_Sp_90Mhz	103.551
O_Sp_90Mhz	106.876
O_Sp_90Mhz	101.642
O_Sp_90Mhz	89.459
O_Sp_90Mhz	75.105
O_Sp_90Mhz	95.086
O_Sp_90Mhz	84.749
O_Sp_90Mhz	83.369
O_Sp_90Mhz	88.461
O_Sp_90Mhz	93.139
O_Sp_90Mhz	86.978
O_Sp_90Mhz	83.89
O_Sp_90Mhz	79.475
O_Sp_90Mhz	95.506
O_Sp_90Mhz	90.782
O_Sp_90Mhz	91.779
O_Sp_90Mhz	85.354
O_Sp_90Mhz	83.836
O_Sp_90Mhz	84.795
O_Sp_90Mhz	77.923
O_Sp_90Mhz	77.323
O_Sp_90Mhz	82.445
O_Sp_90Mhz	85.076
O_Sp_90Mhz	86.418
O_Sp_90Mhz	80.658
O_Sp_90Mhz	86.423
O_Sp_90Mhz	87.173
O_Sp_90Mhz	93.399
O_Sp_90Mhz	91.748
O_Sp_90Mhz	83.705
O_Sp_90Mhz	87.064
O_Sp_90Mhz	83.691
O_Sp_90Mhz	86.35
O_Sp_90Mhz	84.877
O_Sp_90Mhz	96.344
O_Sp_90Mhz	92.89
O_Sp_90Mhz	90.075
O_Sp_90Mhz	87.739
O_Sp_90Mhz	82.971
O_Sp_90Mhz	80.335
O_Sp_90Mhz	77.825
O_Sp_90Mhz	74.343
O_Sp_90Mhz	69.233
O_Sp_90Mhz	74.712
O_Sp_90Mhz	73.96
O_Sp_90Mhz	82.139
O_Sp_90Mhz	85.812
O_Sp_90Mhz	76.016
O_Sp_90Mhz	75.885
O_Sp_90Mhz	80.95
O_Sp_90Mhz	85.778
O_Sp_90Mhz	87.185
O_Sp_90Mhz	87.705
O_Sp_90Mhz	79.816
O_Sp_90Mhz	79.689
O_Sp_90Mhz	88.445
O_Sp_90Mhz	86.476
O_Sp_90Mhz	83.154
O_Sp_90Mhz	85.477
O_Sp_90Mhz	93.348
O_Sp_90Mhz	96.598
O_Sp_90Mhz	95.769
O_Sp_90Mhz	94.322
O_Sp_90Mhz	95.537
O_Sp_90Mhz	99.465
O_Sp_90Mhz	103.937
O_Sp_90Mhz	93.425
O_Sp_90Mhz	88.94
O_Sp_90Mhz	89.082
O_Sp_90Mhz	90.401
O_Sp_90Mhz	89.215
O_Sp_90Mhz	73.593
O_Sp_90Mhz	71.764
O_Sp_90Mhz	57.088
O_Sp_90Mhz	61.2
O_Sp_90Mhz	62.14
O_Sp_90Mhz	63.199
O_Sp_90Mhz	62.076
O_Sp_90Mhz	75.914
O_Sp_90Mhz	83.336
O_Sp_90Mhz	75.431
O_Sp_90Mhz	72.174
O_Sp_90Mhz	61.507
O_Sp_90Mhz	65.097
O_Sp_90Mhz	72.691
O_Sp_90Mhz	66.727
O_Sp_90Mhz	77.864
O_Sp_90Mhz	73.467
O_Sp_90Mhz	59.569
O_Sp_90Mhz	77.751
O_Sp_90Mhz	67.17
O_Sp_90Mhz	66.991
O_Sp_90Mhz	73.464
O_Sp_90Mhz	80.51
O_Sp_90Mhz	71.519
O_Sp_90Mhz	70.935
O_Sp_90Mhz	69.491
O_Sp_90Mhz	86.197
O_Sp_90Mhz	85.991
O_Sp_90Mhz	89.545
O_Sp_90Mhz	90.795
O_Sp_90Mhz	80.536
O_Sp_90Mhz	82.365
O_Sp_90Mhz	72.366
O_Sp_90Mhz	67.647
O_Sp_90Mhz	72.613
O_Sp_90Mhz	76.542
O_Sp_90Mhz	76.72
O_Sp_90Mhz	85.21
O_Sp_90Mhz	77.717
O_Sp_90Mhz	73.028
O_Sp_90Mhz	64.851
O_Sp_90Mhz	70.561
O_Sp_90Mhz	74.209
O_Sp_90Mhz	77.53
O_Sp_90Mhz	84.429
O_Sp_90Mhz	78.686
O_Sp_90Mhz	87.548
O_Sp_90Mhz	90.441
O_Sp_90Mhz	78.176
O_Sp_90Mhz	71.323
O_Sp_90Mhz	84.452
O_Sp_90Mhz	70.893
O_Sp_90Mhz	76.933
O_Sp_90Mhz	94.207
O_Sp_90Mhz	88.671
O_Sp_90Mhz	80.922
O_Sp_90Mhz	85.087
O_Sp_90Mhz	81.421
O_Sp_90Mhz	81.015
O_Sp_90Mhz	70.383
O_Sp_90Mhz	75.787
O_Sp_90Mhz	89.481
O_Sp_90Mhz	78.928
O_Sp_90Mhz	76.055
O_Sp_90Mhz	76.409
O_Sp_90Mhz	83.727
O_Sp_90Mhz	74.781
O_Sp_90Mhz	69.503
O_Sp_90Mhz	71.668
O_Sp_90Mhz	80.678
O_Sp_90Mhz	80.693
O_Sp_90Mhz	83.056
O_Sp_90Mhz	73.964
O_Sp_90Mhz	67.836
O_Sp_90Mhz	65.257
O_Sp_90Mhz	70.364
O_Sp_90Mhz	66.775
O_Sp_90Mhz	51.773
O_Sp_90Mhz	52.205
O_Sp_90Mhz	68.088
O_Sp_90Mhz	67.426
O_Sp_90Mhz	76.055
O_Sp_90Mhz	65.068
O_Sp_90Mhz	61.373
O_Sp_90Mhz	69.921
O_Sp_90Mhz	73.357
O_Sp_90Mhz	78.132
O_Sp_90Mhz	78.343
O_Sp_90Mhz	85.551
O_Sp_90Mhz	88.689
O_Sp_90Mhz	87.394
O_Sp_90Mhz	78.365
O_Sp_90Mhz	67.494
O_Sp_90Mhz	76.166
O_Sp_90Mhz	72.059
O_Sp_90Mhz	83.173
O_Sp_90Mhz	74.058
O_Sp_90Mhz	69.333
O_Sp_90Mhz	60.8
O_Sp_90Mhz	77.922
O_Sp_90Mhz	69.906
O_Sp_90Mhz	59.88
O_Sp_90Mhz	65.864
O_Sp_90Mhz	65.919
O_Sp_90Mhz	74.467
O_Sp_90Mhz	74.521
O_Sp_90Mhz	73.031
O_Sp_90Mhz	62.642
O_Sp_90Mhz	64.86
O_Sp_90Mhz	64.681
O_Sp_90Mhz	63.562
O_Sp_90Mhz	61.23
O_Sp_90Mhz	66.234
O_Sp_90Mhz	65.12
O_Sp_90Mhz	68.326
O_Sp_90Mhz	60.153
O_Sp_90Mhz	66.967
O_Sp_90Mhz	62.774
O_Sp_90Mhz	73.844
O_Sp_90Mhz	80.32
O_Sp_90Mhz	79.334
O_Sp_90Mhz	72.542
O_Sp_90Mhz	65.361
O_Sp_90Mhz	69.211
O_Sp_90Mhz	75.919
O_Sp_90Mhz	76.862
O_Sp_90Mhz	73.685
O_Sp_90Mhz	70.028
O_Sp_90Mhz	67.83
O_Sp_90Mhz	72.537
O_Sp_90Mhz	78.214
O_Sp_90Mhz	81.449
O_Sp_90Mhz	67.543
O_Sp_90Mhz	61.923
O_Sp_90Mhz	67.851
O_Sp_90Mhz	67.629
O_Sp_90Mhz	53.615
O_Sp_90Mhz	55.501
O_Sp_90Mhz	53.16
O_Sp_90Mhz	48.508
O_Sp_90Mhz	52.002
O_Sp_90Mhz	55.483
O_Sp_90Mhz	52.75
O_Sp_90Mhz	49.452
O_Sp_90Mhz	48.435
O_Sp_90Mhz	52.914
O_Sp_90Mhz	50.569
O_Sp_90Mhz	58.748
O_Sp_90Mhz	60.202
O_Sp_90Mhz	51.557
O_Sp_90Mhz	56.469
O_Sp_90Mhz	57.113
O_Sp_90Mhz	52.898
O_Sp_90Mhz	52.343
O_Sp_90Mhz	52.049
O_Sp_90Mhz	59.974
O_Sp_90Mhz	59.129
O_Sp_90Mhz	63.141
O_Sp_90Mhz	62.64
O_Sp_90Mhz	61.404
O_Sp_90Mhz	56.566
O_Sp_90Mhz	51.917
O_Sp_90Mhz	54.823
O_Sp_90Mhz	58.097
O_Sp_90Mhz	52.505
O_Sp_90Mhz	53.989
O_Sp_90Mhz	58.357
O_Sp_90Mhz	57.276
O_Sp_90Mhz	57.166
O_Sp_90Mhz	52.225
O_Sp_90Mhz	56.108
O_Sp_90Mhz	52.397
O_Sp_90Mhz	53.909
O_Sp_90Mhz	59.983
O_Sp_90Mhz	62.664
O_Sp_90Mhz	62.794
O_Sp_90Mhz	70.04
O_Sp_90Mhz	72.314
O_Sp_90Mhz	79.928
O_Sp_90Mhz	85.651
O_Sp_90Mhz	81.814
O_Sp_90Mhz	63.586
O_Sp_90Mhz	65.624
O_Sp_90Mhz	67.777
O_Sp_90Mhz	74.719
O_Sp_90Mhz	73.979
O_Sp_90Mhz	75.821
O_Sp_90Mhz	68.648
O_Sp_90Mhz	72.849
O_Sp_90Mhz	72.268
O_Sp_90Mhz	72.494
O_Sp_90Mhz	70.609
O_Sp_90Mhz	70.128
O_Sp_90Mhz	63.667
O_Sp_90Mhz	58.521
O_Sp_90Mhz	53.306
O_Sp_90Mhz	50.654
O_Sp_90Mhz	51.934
O_Sp_90Mhz	52.118
O_Sp_90Mhz	50.964
O_Sp_90Mhz	53.751
O_Sp_90Mhz	53.124
O_Sp_90Mhz	53.012
O_Sp_90Mhz	49.073
O_Sp_90Mhz	54.677
O_Sp_90Mhz	60.543
O_Sp_90Mhz	59.224
O_Sp_90Mhz	65.775
O_Sp_90Mhz	61.385
O_Sp_90Mhz	69.469
O_Sp_90Mhz	72.888
O_Sp_90Mhz	71.343
O_Sp_90Mhz	60.74
O_Sp_90Mhz	69.092
O_Sp_90Mhz	71.37
O_Sp_90Mhz	71.597
O_Sp_90Mhz	65.423
O_Sp_90Mhz	64.787
O_Sp_90Mhz	75.267
O_Sp_90Mhz	81.178
O_Sp_90Mhz	76.026
O_Sp_90Mhz	69.55
O_Sp_90Mhz	71.977
O_Sp_90Mhz	69.883
O_Sp_90Mhz	72.101
O_Sp_90Mhz	70.585
O_Sp_90Mhz	74.31
O_Sp_90Mhz	84.02
O_Sp_90Mhz	76.573
O_Sp_90Mhz	69.678
O_Sp_90Mhz	61.126
O_Sp_90Mhz	51.571
O_Sp_90Mhz	61.044
O_Sp_90Mhz	70.044
O_Sp_90Mhz	73.85
O_Sp_90Mhz	75.776
O_Sp_90Mhz	75.253
O_Sp_90Mhz	69.116
O_Sp_90Mhz	66.048
O_Sp_90Mhz	51.125
O_Sp_90Mhz	55.622
O_Sp_90Mhz	56.215
O_Sp_90Mhz	62.332
O_Sp_90Mhz	75.48
O_Sp_90Mhz	76.419
O_Sp_90Mhz	67.08
O_Sp_90Mhz	63.113
O_Sp_90Mhz	75.229
O_Sp_90Mhz	76.797
O_Sp_90Mhz	62.084
O_Sp_90Mhz	62.645
O_Sp_90Mhz	67.256
O_Sp_90Mhz	72.914
O_Sp_90Mhz	69.558
O_Sp_90Mhz	74.454
O_Sp_90Mhz	64.214
O_Sp_90Mhz	69.593
O_Sp_90Mhz	69.551
O_Sp_90Mhz	68.22
O_Sp_90Mhz	63.336
O_Sp_90Mhz	67.633
O_Sp_90Mhz	73.441
O_Sp_90Mhz	65.847
O_Sp_90Mhz	53.073
O_Sp_90Mhz	55.106
O_Sp_90Mhz	50.911
O_Sp_90Mhz	50.574
O_Sp_90Mhz	50.92
O_Sp_90Mhz	49.774
O_Sp_90Mhz	48.941
O_Sp_90Mhz	50.733
O_Sp_90Mhz	53.701
O_Sp_90Mhz	60.347
O_Sp_90Mhz	57.904
O_Sp_90Mhz	54.491
O_Sp_90Mhz	51.306
O_Sp_90Mhz	51.344
O_Sp_90Mhz	61.164
O_Sp_90Mhz	58.628
O_Sp_90Mhz	53.628
O_Sp_90Mhz	52.585
O_Sp_90Mhz	61.424
O_Sp_90Mhz	62.312
O_Sp_90Mhz	61.644
O_Sp_90Mhz	56.097
O_Sp_90Mhz	50.416
O_Sp_90Mhz	63.063
O_Sp_90Mhz	64.762
O_Sp_90Mhz	55.147
O_Sp_90Mhz	51.667
O_Sp_90Mhz	50.807
O_Sp_90Mhz	51.705
O_Sp_90Mhz	48.414
O_Sp_90Mhz	49.868
O_Sp_90Mhz	51.24
O_Sp_90Mhz	56.694
O_Sp_90Mhz	50.62
O_Sp_90Mhz	52.079
O_Sp_90Mhz	49.757
O_Sp_90Mhz	53.985
O_Sp_90Mhz	49.694
O_Sp_90Mhz	48.566
O_Sp_90Mhz	49.379
O_Sp_90Mhz	50.145
O_Sp_90Mhz	58.081
O_Sp_90Mhz	56.781
O_Sp_90Mhz	49.267
O_Sp_90Mhz	56.375
O_Sp_90Mhz	52.221
O_Sp_90Mhz	50.505
O_Sp_90Mhz	51.04
O_Sp_90Mhz	48.274
O_Sp_90Mhz	50.713
O_Sp_90Mhz	54.331
O_Sp_90Mhz	50.933
O_Sp_90Mhz	53.993
O_Sp_90Mhz	55.303
O_Sp_90Mhz	49.052
O_Sp_90Mhz	52.586
O_Sp_90Mhz	49.006
O_Sp_90Mhz	54.497
O_Sp_90Mhz	54.731
O_Sp_90Mhz	53.292
O_Sp_90Mhz	57.201
O_Sp_90Mhz	57.553
O_Sp_90Mhz	54.55
O_Sp_90Mhz	51.532
O_Sp_90Mhz	50.883
O_Sp_90Mhz	52.155
O_Sp_90Mhz	48.559
O_Sp_90Mhz	50.791
O_Sp_90Mhz	54.691
O_Sp_90Mhz	51.741
O_Sp_90Mhz	50.342
O_Sp_90Mhz	50.786
O_Sp_90Mhz	53.645
O_Sp_90Mhz	58.379
O_Sp_90Mhz	58.497
O_Sp_90Mhz	59.571
O_Sp_90Mhz	58.326
O_Sp_90Mhz	63.019
O_Sp_90Mhz	59.745
O_Sp_90Mhz	55.673
O_Sp_90Mhz	49.476
O_Sp_90Mhz	48.43
O_Sp_90Mhz	56.862
O_Sp_90Mhz	52.574
O_Sp_90Mhz	54.631
O_Sp_90Mhz	58.482
O_Sp_90Mhz	62.02
O_Sp_90Mhz	58.361
O_Sp_90Mhz	67.167
O_Sp_90Mhz	65.637
O_Sp_90Mhz	67.891
O_Sp_90Mhz	67.64
O_Sp_90Mhz	63.664
O_Sp_90Mhz	72.738
O_Sp_90Mhz	65.713
O_Sp_90Mhz	66.285
O_Sp_90Mhz	60.186
O_Sp_90Mhz	64.383
O_Sp_90Mhz	58.288
O_Sp_90Mhz	58.468
O_Sp_90Mhz	62.851
O_Sp_90Mhz	58.598
O_Sp_90Mhz	54.448
O_Sp_90Mhz	57.026
O_Sp_90Mhz	50.636
O_Sp_90Mhz	57.155
O_Sp_90Mhz	49.569
O_Sp_90Mhz	55.689
O_Sp_90Mhz	59.783
O_Sp_90Mhz	49.446
O_Sp_90Mhz	50.935
O_Sp_90Mhz	49.341
O_Sp_90Mhz	51.025
O_Sp_90Mhz	54.87
O_Sp_90Mhz	55.606
O_Sp_90Mhz	57.189
O_Sp_90Mhz	56.195
O_Sp_90Mhz	58.775
O_Sp_90Mhz	55.925
O_Sp_90Mhz	54.134
O_Sp_90Mhz	50.228
O_Sp_90Mhz	56.713
O_Sp_90Mhz	56.389
O_Sp_90Mhz	57.279
O_Sp_90Mhz	50.026
O_Sp_90Mhz	51.782
O_Sp_90Mhz	51.955
O_Sp_90Mhz	51.776
O_Sp_90Mhz	52.04
O_Sp_90Mhz	55.085
O_Sp_90Mhz	49.986
O_Sp_90Mhz	51.397
O_Sp_90Mhz	59.142
O_Sp_90Mhz	55.69
O_Sp_90Mhz	58.402
O_Sp_90Mhz	54.762
O_Sp_90Mhz	51.012
O_Sp_90Mhz	50.531
O_Sp_90Mhz	53.659
O_Sp_90Mhz	52.651
O_Sp_90Mhz	56.285
O_Sp_90Mhz	54.994
O_Sp_90Mhz	58.254
O_Sp_90Mhz	56.994
O_Sp_90Mhz	54.686
O_Sp_90Mhz	52.596
O_Sp_90Mhz	54.876
O_Sp_90Mhz	52.849
O_Sp_90Mhz	52.262
O_Sp_90Mhz	50.051
O_Sp_90Mhz	55.461
O_Sp_90Mhz	49.836
O_Sp_90Mhz	58.977
O_Sp_90Mhz	55.562
O_Sp_90Mhz	54.138
O_Sp_90Mhz	52.134
O_Sp_90Mhz	50.494
O_Sp_90Mhz	52.928
O_Sp_90Mhz	53.935
O_Sp_90Mhz	55.463
O_Sp_90Mhz	58.191
O_Sp_90Mhz	54.303
O_Sp_90Mhz	55.724
O_Sp_90Mhz	51.229
O_Sp_90Mhz	52.176
O_Sp_90Mhz	50.087
O_Sp_90Mhz	53.668
O_Sp_90Mhz	53.049
O_Sp_90Mhz	52.465
O_Sp_90Mhz	52.641
O_Sp_90Mhz	51.562
O_Sp_90Mhz	53.666
O_Sp_90Mhz	58.716
O_Sp_90Mhz	54.697
O_Sp_90Mhz	60.101
O_Sp_90Mhz	54.992
O_Sp_90Mhz	60.146
O_Sp_90Mhz	66.184
O_Sp_90Mhz	56.273
O_Sp_90Mhz	55.19
O_Sp_90Mhz	58.593
O_Sp_90Mhz	58.775
O_Sp_90Mhz	58.505
O_Sp_90Mhz	61.869
O_Sp_90Mhz	59.584
O_Sp_90Mhz	61.806
O_Sp_90Mhz	65.526
O_Sp_90Mhz	60.196
O_Sp_90Mhz	59.278
O_Sp_90Mhz	61.72
O_Sp_90Mhz	61.004
O_Sp_90Mhz	58.471
O_Sp_90Mhz	59.407
O_Sp_90Mhz	61.909
O_Sp_90Mhz	64.017
O_Sp_90Mhz	58.611
O_Sp_90Mhz	55.316
O_Sp_90Mhz	50.143
O_Sp_90Mhz	51.418
O_Sp_90Mhz	57.92
O_Sp_90Mhz	60.284
O_Sp_90Mhz	65.287
O_Sp_90Mhz	62.892
O_Sp_90Mhz	54.531
O_Sp_90Mhz	54.487
O_Sp_90Mhz	54.098
O_Sp_90Mhz	55.389
O_Sp_90Mhz	56.704
O_Sp_90Mhz	62.603
O_Sp_90Mhz	54.753
O_Sp_90Mhz	58.643
O_Sp_90Mhz	49.515
O_Sp_90Mhz	53.711
O_Sp_90Mhz	54.926
O_Sp_90Mhz	54.667
O_Sp_90Mhz	54.07
O_Sp_90Mhz	54.959
O_Sp_90Mhz	55.463
O_Sp_90Mhz	57.61
O_Sp_90Mhz	54.374
O_Sp_90Mhz	50.005
O_Sp_90Mhz	49.67
O_Sp_90Mhz	51.619
O_Sp_90Mhz	52.436
O_Sp_90Mhz	54.416
O_Sp_90Mhz	53.441
O_Sp_90Mhz	49.198
O_Sp_90Mhz	49.269
O_Sp_90Mhz	50.086
O_Sp_90Mhz	54.201
O_Sp_90Mhz	50.234
O_Sp_90Mhz	48.677
O_Sp_90Mhz	51.77
O_Sp_90Mhz	49.18
O_Sp_90Mhz	53.549
O_Sp_90Mhz	56.764
O_Sp_90Mhz	58.877
O_Sp_90Mhz	56.45
O_Sp_90Mhz	53.119
O_Sp_90Mhz	53.026
O_Sp_90Mhz	56.515
O_Sp_90Mhz	58.637
O_Sp_90Mhz	59.542
O_Sp_90Mhz	66.489
O_Sp_90Mhz	65.069
O_Sp_90Mhz	65.973
O_Sp_90Mhz	66.757
O_Sp_90Mhz	65.54
O_Sp_90Mhz	61.354
O_Sp_90Mhz	68.029
O_Sp_90Mhz	67.125
O_Sp_90Mhz	68.581
O_Sp_90Mhz	68.29
O_Sp_90Mhz	71.075
O_Sp_90Mhz	72.857
O_Sp_90Mhz	63.23
O_Sp_90Mhz	67.082
O_Sp_90Mhz	72.371
O_Sp_90Mhz	72.84
O_Sp_90Mhz	72.69
O_Sp_90Mhz	68.813
O_Sp_90Mhz	72.124
O_Sp_90Mhz	64.891
O_Sp_90Mhz	65.952
O_Sp_90Mhz	62.6
O_Sp_90Mhz	66.011
O_Sp_90Mhz	70.853
O_Sp_90Mhz	68.052
O_Sp_90Mhz	63.57
O_Sp_90Mhz	65.412
O_Sp_90Mhz	60.502
O_Sp_90Mhz	68.387
O_Sp_90Mhz	67.812
O_Sp_90Mhz	64.142
O_Sp_90Mhz	55.593
O_Sp_90Mhz	61.438
O_Sp_90Mhz	67.252
O_Sp_90Mhz	64.289
O_Sp_90Mhz	57.084
O_Sp_90Mhz	60.794
O_Sp_90Mhz	61.789
O_Sp_90Mhz	66.307
O_Sp_90Mhz	64.403
O_Sp_90Mhz	62.502
O_Sp_90Mhz	56.469
O_Sp_90Mhz	58.7
O_Sp_90Mhz	67.998
O_Sp_90Mhz	64.846
O_Sp_90Mhz	62.892
O_Sp_90Mhz	64.97
O_Sp_90Mhz	58.027
O_Sp_90Mhz	59.97
O_Sp_90Mhz	59.741
O_Sp_90Mhz	57.275
O_Sp_90Mhz	55.453
O_Sp_90Mhz	52.387
O_Sp_90Mhz	57.139
O_Sp_90Mhz	61.861
O_Sp_90Mhz	61.953
O_Sp_90Mhz	65.726
O_Sp_90Mhz	65.539
O_Sp_90Mhz	65.815
O_Sp_90Mhz	61.227
O_Sp_90Mhz	60.662
O_Sp_90Mhz	54.065
O_Sp_90Mhz	56.556
O_Sp_90Mhz	54.504
O_Sp_90Mhz	54.586
O_Sp_90Mhz	55.528
O_Sp_90Mhz	54.763
O_Sp_90Mhz	55.675
O_Sp_90Mhz	55.13
O_Sp_90Mhz	54.818
O_Sp_90Mhz	57.507
O_Sp_90Mhz	57.845
O_Sp_90Mhz	58.744
O_Sp_90Mhz	61.959
O_Sp_90Mhz	64.331
O_Sp_90Mhz	59.505
O_Sp_90Mhz	58.094
O_Sp_90Mhz	62.466
O_Sp_90Mhz	66.244
O_Sp_90Mhz	60.784
O_Sp_90Mhz	59.199
O_Sp_90Mhz	54.667
O_Sp_90Mhz	54.122
O_Sp_90Mhz	53.632
O_Sp_90Mhz	55.757
O_Sp_90Mhz	60.36
O_Sp_90Mhz	57.337
O_Sp_90Mhz	60.301
O_Sp_90Mhz	59.863
O_Sp_90Mhz	58.706
O_Sp_90Mhz	52.895
O_Sp_90Mhz	52.932
O_Sp_90Mhz	57.149
O_Sp_90Mhz	60.348
O_Sp_90Mhz	56.728
O_Sp_90Mhz	56.574
O_Sp_90Mhz	52.283
O_Sp_90Mhz	51.15
O_Sp_90Mhz	52.876
O_Sp_90Mhz	51.712
O_Sp_90Mhz	71.988
O_Sp_90Mhz	57.103
O_Sp_90Mhz	61.045
O_Sp_90Mhz	56.119
O_Sp_90Mhz	60.049
O_Sp_90Mhz	59.826
O_Sp_90Mhz	65.289
O_Sp_90Mhz	62.289
O_Sp_90Mhz	62.789
O_Sp_90Mhz	58.81
O_Sp_90Mhz	62.429
O_Sp_90Mhz	63.895
O_Sp_90Mhz	62.681
O_Sp_90Mhz	61.785
O_Sp_90Mhz	62.528
O_Sp_90Mhz	65.959
O_Sp_90Mhz	66.033
O_Sp_90Mhz	62.198
O_Sp_90Mhz	62.92
O_Sp_90Mhz	62.569
O_Sp_90Mhz	59.177
O_Sp_90Mhz	62.276
O_Sp_90Mhz	103.574
O_Sp_90Mhz	60.234
O_Sp_90Mhz	58.643
O_Sp_90Mhz	65.283
O_Sp_90Mhz	66.27
O_Sp_90Mhz	63.994
O_Sp_90Mhz	58.362
O_Sp_90Mhz	57.512
O_Sp_90Mhz	58.639
O_Sp_90Mhz	56.494
O_Sp_90Mhz	63.271
O_Sp_90Mhz	65.589
O_Sp_90Mhz	58.378
O_Sp_90Mhz	56.907
O_Sp_90Mhz	62.398
O_Sp_90Mhz	63.494
O_Sp_90Mhz	58.09
O_Sp_90Mhz	63.155
O_Sp_90Mhz	57.133
O_Sp_90Mhz	50.627
O_Sp_90Mhz	57.866
O_Sp_90Mhz	58.179
O_Sp_90Mhz	60.822
O_Sp_90Mhz	59.33
O_Sp_90Mhz	61.497
O_Sp_90Mhz	60.834
O_Sp_90Mhz	60.517
O_Sp_90Mhz	61.206
O_Sp_90Mhz	55.706
O_Sp_90Mhz	57.426
O_Sp_90Mhz	58.749
O_Sp_90Mhz	68.607
O_Sp_90Mhz	66.566
O_Sp_90Mhz	71.571
O_Sp_90Mhz	65.0
O_Sp_90Mhz	67.407
O_Sp_90Mhz	65.824
O_Sp_90Mhz	60.248
O_Sp_90Mhz	55.834
O_Sp_90Mhz	64.747
O_Sp_90Mhz	66.382
O_Sp_90Mhz	62.706
O_Sp_90Mhz	64.824
O_Sp_90Mhz	65.032
O_Sp_90Mhz	63.496
O_Sp_90Mhz	62.589
O_Sp_90Mhz	62.346
O_Sp_90Mhz	59.166
O_Sp_90Mhz	65.9
O_Sp_90Mhz	69.076
O_Sp_90Mhz	66.453
O_Sp_90Mhz	63.703
O_Sp_90Mhz	65.163
O_Sp_90Mhz	63.846
O_Sp_90Mhz	64.122
O_Sp_90Mhz	59.029
O_Sp_90Mhz	56.827
O_Sp_90Mhz	57.887
O_Sp_90Mhz	57.972
O_Sp_90Mhz	60.341
O_Sp_90Mhz	62.094
O_Sp_90Mhz	60.054
O_Sp_90Mhz	54.679
O_Sp_90Mhz	60.57
O_Sp_90Mhz	65.206
O_Sp_90Mhz	62.269
O_Sp_90Mhz	61.873
O_Sp_90Mhz	57.968
O_Sp_90Mhz	62.206
O_Sp_90Mhz	59.183
O_Sp_90Mhz	68.48
O_Sp_90Mhz	71.083
O_Sp_90Mhz	68.116
O_Sp_90Mhz	63.182
O_Sp_90Mhz	63.221
O_Sp_90Mhz	65.886
O_Sp_90Mhz	67.144
O_Sp_90Mhz	67.568
O_Sp_90Mhz	65.18
O_Sp_90Mhz	67.272
O_Sp_90Mhz	67.572
O_Sp_90Mhz	60.077
O_Sp_90Mhz	64.727
O_Sp_90Mhz	63.256
O_Sp_90Mhz	51.553
O_Sp_90Mhz	61.227
O_Sp_90Mhz	67.177
O_Sp_90Mhz	62.424
O_Sp_90Mhz	58.817
O_Sp_90Mhz	60.031
O_Sp_90Mhz	59.106
O_Sp_90Mhz	61.014
O_Sp_90Mhz	57.431
O_Sp_90Mhz	55.974
O_Sp_90Mhz	57.925
O_Sp_90Mhz	57.089
O_Sp_90Mhz	59.758
O_Sp_90Mhz	58.332
O_Sp_90Mhz	66.332
O_Sp_90Mhz	58.518
O_Sp_90Mhz	49.411
O_Sp_90Mhz	54.088
O_Sp_90Mhz	58.733
O_Sp_90Mhz	57.43
O_Sp_90Mhz	61.57
O_Sp_90Mhz	63.173
O_Sp_90Mhz	64.444
O_Sp_90Mhz	65.883
O_Sp_90Mhz	62.541
O_Sp_90Mhz	58.888
O_Sp_90Mhz	57.471
O_Sp_90Mhz	55.63
O_Sp_90Mhz	62.761
O_Sp_90Mhz	70.49
O_Sp_90Mhz	74.428
O_Sp_90Mhz	63.771
O_Sp_90Mhz	63.049
O_Sp_90Mhz	61.786
O_Sp_90Mhz	57.919
O_Sp_90Mhz	58.526
O_Sp_90Mhz	55.331
O_Sp_90Mhz	53.984
O_Sp_90Mhz	53.001
O_Sp_90Mhz	58.586
O_Sp_90Mhz	64.023
O_Sp_90Mhz	59.531
O_Sp_90Mhz	58.611
O_Sp_90Mhz	57.81
O_Sp_90Mhz	58.434
O_Sp_90Mhz	57.845
O_Sp_90Mhz	63.456
O_Sp_90Mhz	59.675
