TP (Gbps)	Config
0.6500710000000001	US_Tmb
0.6798730000000001	US_Tmb
0.6566259999999999	US_Tmb
0.766916	US_Tmb
0.663678	US_Tmb
0.670687	US_Tmb
0.649167	US_Tmb
0.734366	US_Tmb
0.6878719999999999	US_Tmb
0.771672	US_Tmb
0.749848	US_Tmb
0.799732	US_Tmb
0.687612	US_Tmb
0.744669	US_Tmb
0.787383	US_Tmb
0.729754	US_Tmb
0.820283	US_Tmb
0.6860299999999999	US_Tmb
0.726327	US_Tmb
0.770146	US_Tmb
0.7242580000000001	US_Tmb
0.793515	US_Tmb
0.818392	US_Tmb
0.776122	US_Tmb
0.844207	US_Tmb
0.7720130000000001	US_Tmb
0.721902	US_Tmb
0.644967	US_Tmb
0.704928	US_Tmb
0.7696409999999999	US_Tmb
0.80625	US_Tmb
0.758178	US_Tmb
0.805072	US_Tmb
0.8159339999999999	US_Tmb
0.917625	US_Tmb
0.788092	US_Tmb
0.833778	US_Tmb
0.709635	US_Tmb
0.804921	US_Tmb
1.093877	US_Tmb
1.0701610000000001	US_Tmb
1.0608989999999998	US_Tmb
1.1557840000000001	US_Tmb
1.005665	US_Tmb
1.020386	US_Tmb
0.937769	US_Tmb
0.764619	US_Tmb
0.702006	US_Tmb
0.740478	US_Tmb
0.760039	US_Tmb
0.7208519999999999	US_Tmb
0.729346	US_Tmb
0.821718	US_Tmb
0.693716	US_Tmb
0.703817	US_Tmb
0.6768569999999999	US_Tmb
0.733739	US_Tmb
0.729202	US_Tmb
0.733469	US_Tmb
0.695428	US_Tmb
1.4075250000000001	US_Tmb
1.346066	US_Tmb
1.494601	US_Tmb
1.5043199999999999	US_Tmb
1.346992	US_Tmb
1.4979090000000002	US_Tmb
1.266251	US_Tmb
0.875607	US_Tmb
1.069804	US_Tmb
0.776478	US_Tmb
0.7835890000000001	US_Tmb
0.652243	US_Tmb
0.733562	US_Tmb
0.7845489999999999	US_Tmb
0.910073	US_Tmb
1.0949570000000002	US_Tmb
0.972487	US_Tmb
1.006867	US_Tmb
1.1983730000000001	US_Tmb
1.128409	US_Tmb
1.207632	US_Tmb
1.222785	US_Tmb
1.467238	US_Tmb
1.3974069999999998	US_Tmb
1.600272	US_Tmb
1.7407940000000002	US_Tmb
1.813957	US_Tmb
1.863354	US_Tmb
1.953038	US_Tmb
1.7706659999999999	US_Tmb
1.931495	US_Tmb
2.067413	US_Tmb
0.647831	US_Tmb
0.990536	US_Tmb
1.409019	US_Tmb
2.023116	US_Tmb
1.475343	US_Tmb
1.5642470000000002	US_Tmb
1.445706	US_Tmb
1.273604	US_Tmb
2.023202	US_Tmb
2.08879	US_Tmb
2.11079	US_Tmb
2.193509	US_Tmb
1.248907	US_Tmb
1.756817	US_Tmb
1.849932	US_Tmb
1.191143	US_Tmb
1.349336	US_Tmb
1.570845	US_Tmb
1.1819760000000001	US_Tmb
1.877882	US_Tmb
1.883106	US_Tmb
1.888045	US_Tmb
1.6819860000000002	US_Tmb
1.491103	US_Tmb
1.151528	US_Tmb
1.530731	US_Tmb
1.117869	US_Tmb
0.646211	US_Tmb
0.658497	US_Tmb
0.7137089999999999	US_Tmb
0.772319	US_Tmb
0.6698339999999999	US_Tmb
0.768178	US_Tmb
0.828238	US_Tmb
1.454261	US_Tmb
1.538943	US_Tmb
1.457507	US_Tmb
1.377398	US_Tmb
1.512734	US_Tmb
1.577319	US_Tmb
1.6052449999999998	US_Tmb
1.6454010000000001	US_Tmb
1.61551	US_Tmb
1.6352460000000002	US_Tmb
1.657436	US_Tmb
1.615674	US_Tmb
1.430234	US_Tmb
1.829765	US_Tmb
1.1537519999999999	US_Tmb
1.568404	US_Tmb
0.998408	US_Tmb
1.3904429999999999	US_Tmb
1.739605	US_Tmb
1.310824	US_Tmb
1.3745509999999999	US_Tmb
1.4337639999999998	US_Tmb
1.3758240000000002	US_Tmb
1.399328	US_Tmb
1.499955	US_Tmb
1.533413	US_Tmb
1.426637	US_Tmb
1.495436	US_Tmb
1.5022529999999998	US_Tmb
1.494629	US_Tmb
1.5018779999999998	US_Tmb
1.6216	US_Tmb
1.325788	US_Tmb
1.418708	US_Tmb
1.58303	US_Tmb
1.595319	US_Tmb
1.580452	US_Tmb
1.516543	US_Tmb
1.6926269999999999	US_Tmb
1.551308	US_Tmb
1.531781	US_Tmb
1.6649079999999998	US_Tmb
1.598183	US_Tmb
1.792866	US_Tmb
1.694277	US_Tmb
1.587228	US_Tmb
1.362166	US_Tmb
1.470146	US_Tmb
1.3925319999999999	US_Tmb
1.3739169999999998	US_Tmb
0.871794	US_Tmb
0.849062	US_Tmb
0.988432	US_Tmb
1.051303	US_Tmb
1.114244	US_Tmb
1.166036	US_Tmb
1.103108	US_Tmb
1.264747	US_Tmb
1.156862	US_Tmb
1.3117729999999999	US_Tmb
1.1373989999999998	US_Tmb
1.128925	US_Tmb
1.2332239999999999	US_Tmb
1.463886	US_Tmb
1.296534	US_Tmb
1.252977	US_Tmb
1.379262	US_Tmb
1.46555	US_Tmb
1.416428	US_Tmb
1.456315	US_Tmb
1.362017	US_Tmb
1.34169	US_Tmb
1.4774079999999998	US_Tmb
1.279489	US_Tmb
1.321648	US_Tmb
1.3528019999999998	US_Tmb
1.447553	US_Tmb
1.3955719999999998	US_Tmb
1.325716	US_Tmb
1.279763	US_Tmb
1.294364	US_Tmb
1.433603	US_Tmb
1.489595	US_Tmb
1.419306	US_Tmb
1.377027	US_Tmb
1.392828	US_Tmb
1.4927560000000002	US_Tmb
1.211657	US_Tmb
1.4725409999999999	US_Tmb
1.453202	US_Tmb
1.422501	US_Tmb
0.670377	US_Tmb
1.1165070000000001	US_Tmb
1.1436790000000001	US_Tmb
0.650032	US_Tmb
0.64355	US_Tmb
0.690932	US_Tmb
0.682729	US_Tmb
0.706067	US_Tmb
0.698521	US_Tmb
0.7288279999999999	US_Tmb
0.697292	US_Tmb
0.707893	US_Tmb
0.7866190000000001	US_Tmb
0.760164	US_Tmb
0.7367100000000001	US_Tmb
0.725842	US_Tmb
0.801547	US_Tmb
0.727563	US_Tmb
0.8014439999999999	US_Tmb
0.733317	US_Tmb
0.777913	US_Tmb
0.760922	US_Tmb
0.77446	US_Tmb
0.734374	US_Tmb
0.760244	US_Tmb
0.7238	US_Tmb
0.769261	US_Tmb
0.764709	US_Tmb
0.7993060000000001	US_Tmb
0.7152430000000001	US_Tmb
0.788989	US_Tmb
0.727168	US_Tmb
0.7159	US_Tmb
0.810826	US_Tmb
0.794736	US_Tmb
0.744576	US_Tmb
0.7884800000000001	US_Tmb
0.7119460000000001	US_Tmb
0.781021	US_Tmb
0.723877	US_Tmb
0.779347	US_Tmb
0.7460370000000001	US_Tmb
0.7482559999999999	US_Tmb
0.7113079999999999	US_Tmb
0.8038970000000001	US_Tmb
0.769399	US_Tmb
0.75783	US_Tmb
0.7192350000000001	US_Tmb
0.775458	US_Tmb
0.803224	US_Tmb
0.7689360000000001	US_Tmb
0.773424	US_Tmb
0.754927	US_Tmb
0.751903	US_Tmb
0.74925	US_Tmb
0.743715	US_Tmb
0.7567630000000001	US_Tmb
0.727754	US_Tmb
0.7787240000000001	US_Tmb
0.783788	US_Tmb
0.782986	US_Tmb
0.801327	US_Tmb
0.749306	US_Tmb
0.8008	US_Tmb
0.761503	US_Tmb
0.779351	US_Tmb
0.7661169999999999	US_Tmb
0.788865	US_Tmb
0.778985	US_Tmb
0.753752	US_Tmb
0.830899	US_Tmb
0.771811	US_Tmb
0.801761	US_Tmb
0.756042	US_Tmb
0.7718740000000001	US_Tmb
0.786803	US_Tmb
0.649222	US_Tmb
0.7343780000000001	US_Tmb
0.6485650000000001	US_Tmb
0.724857	US_Tmb
0.664514	US_Tmb
0.7268020000000001	US_Tmb
0.752651	US_Tmb
0.7431369999999999	US_Tmb
0.753128	US_Tmb
0.745672	US_Tmb
0.717264	US_Tmb
0.7280449999999999	US_Tmb
0.719148	US_Tmb
0.729968	US_Tmb
0.7316739999999999	US_Tmb
0.708108	US_Tmb
0.720827	US_Tmb
0.7205309999999999	US_Tmb
0.7538579999999999	US_Tmb
0.766178	US_Tmb
0.746035	US_Tmb
0.681009	US_Tmb
0.715033	US_Tmb
1.560567	US_Tmb
1.72506	US_Tmb
0.9723740000000001	US_Tmb
0.7123160000000001	US_Tmb
0.949937	US_Tmb
1.17048	US_Tmb
0.826145	US_Tmb
0.867783	US_Tmb
0.7432920000000001	US_Tmb
0.863675	US_Tmb
0.738658	US_Tmb
0.881915	US_Tmb
0.8146180000000001	US_Tmb
1.004979	US_Tmb
0.899212	US_Tmb
0.735746	US_Tmb
0.84814	US_Tmb
0.811875	US_Tmb
0.669573	US_Tmb
0.7005650000000001	US_Tmb
0.696739	US_Tmb
0.641823	US_Tmb
0.653395	US_Tmb
0.938707	US_Tmb
0.902018	US_Tmb
0.778005	US_Tmb
0.988596	US_Tmb
0.830667	US_Tmb
1.006046	US_Tmb
0.839675	US_Tmb
0.974332	US_Tmb
1.026367	US_Tmb
1.109249	US_Tmb
1.101999	US_Tmb
1.1760920000000001	US_Tmb
1.303655	US_Tmb
1.327366	US_Tmb
1.523701	US_Tmb
0.782044	US_Tmb
1.017169	US_Tmb
1.4777159999999998	US_Tmb
0.90034	US_Tmb
0.9795170000000001	US_Tmb
1.2252059999999998	US_Tmb
1.518961	US_Tmb
1.500096	US_Tmb
1.5880340000000002	US_Tmb
1.587358	US_Tmb
1.599172	US_Tmb
0.958429	US_Tmb
1.263932	US_Tmb
0.757303	US_Tmb
1.5460530000000001	US_Tmb
1.1324839999999998	US_Tmb
1.2349700000000001	US_Tmb
1.27002	US_Tmb
1.253988	US_Tmb
1.345488	US_Tmb
1.215845	US_Tmb
1.3276189999999999	US_Tmb
1.345581	US_Tmb
1.3450540000000002	US_Tmb
1.367491	US_Tmb
1.38533	US_Tmb
1.453068	US_Tmb
1.3005609999999999	US_Tmb
1.4694559999999999	US_Tmb
1.4545489999999999	US_Tmb
1.4903440000000001	US_Tmb
1.469577	US_Tmb
1.460278	US_Tmb
1.365703	US_Tmb
1.465241	US_Tmb
0.855602	US_Tmb
1.132756	US_Tmb
0.909518	US_Tmb
1.041663	US_Tmb
1.083951	US_Tmb
1.220837	US_Tmb
1.2379310000000001	US_Tmb
1.186784	US_Tmb
1.1823540000000001	US_Tmb
1.135132	US_Tmb
1.018953	US_Tmb
1.1905599999999998	US_Tmb
1.1749049999999999	US_Tmb
1.248465	US_Tmb
1.223032	US_Tmb
1.2473830000000001	US_Tmb
1.241883	US_Tmb
1.0999290000000002	US_Tmb
1.248361	US_Tmb
1.21444	US_Tmb
1.11152	US_Tmb
1.26248	US_Tmb
1.025949	US_Tmb
1.314042	US_Tmb
1.2733800000000002	US_Tmb
1.223808	US_Tmb
1.184879	US_Tmb
1.146455	US_Tmb
1.1951379999999998	US_Tmb
1.151586	US_Tmb
1.230176	US_Tmb
1.1756959999999999	US_Tmb
1.066023	US_Tmb
0.9747659999999999	US_Tmb
1.125346	US_Tmb
1.095991	US_Tmb
1.0827	US_Tmb
1.060624	US_Tmb
1.126544	US_Tmb
1.1472090000000001	US_Tmb
1.121423	US_Tmb
1.124621	US_Tmb
1.1093279999999999	US_Tmb
1.125815	US_Tmb
1.114501	US_Tmb
1.2069320000000001	US_Tmb
0.97176	US_Tmb
1.119509	US_Tmb
1.136213	US_Tmb
1.137619	US_Tmb
1.146204	US_Tmb
1.236748	US_Tmb
1.205225	US_Tmb
1.143758	US_Tmb
1.149567	US_Tmb
1.1609800000000001	US_Tmb
1.098671	US_Tmb
1.229233	US_Tmb
1.150481	US_Tmb
1.135138	US_Tmb
1.237636	US_Tmb
1.1035050000000002	US_Tmb
1.118423	US_Tmb
1.1092950000000001	US_Tmb
1.152494	US_Tmb
1.191362	US_Tmb
1.0652329999999999	US_Tmb
1.232114	US_Tmb
1.179904	US_Tmb
1.102744	US_Tmb
1.182554	US_Tmb
1.164513	US_Tmb
1.1535360000000001	US_Tmb
1.15302	US_Tmb
1.117394	US_Tmb
1.169902	US_Tmb
1.106508	US_Tmb
1.0479990000000001	US_Tmb
1.141422	US_Tmb
1.15046	US_Tmb
1.151153	US_Tmb
1.2033230000000001	US_Tmb
1.166563	US_Tmb
1.101202	US_Tmb
1.177214	US_Tmb
1.192658	US_Tmb
1.162124	US_Tmb
1.1704949999999998	US_Tmb
1.167224	US_Tmb
1.118621	US_Tmb
1.097138	US_Tmb
1.178297	US_Tmb
1.2264629999999999	US_Tmb
1.137872	US_Tmb
1.343256	US_Tmb
1.154205	US_Tmb
1.2153699999999998	US_Tmb
1.178952	US_Tmb
0.926941	US_Tmb
0.9895109999999999	US_Tmb
1.150896	US_Tmb
1.1824659999999998	US_Tmb
1.237148	US_Tmb
1.237701	US_Tmb
1.198409	US_Tmb
1.166307	US_Tmb
1.270068	US_Tmb
1.178325	US_Tmb
1.21519	US_Tmb
1.226241	US_Tmb
1.168167	US_Tmb
1.222521	US_Tmb
1.151518	US_Tmb
1.219225	US_Tmb
1.238361	US_Tmb
1.2312	US_Tmb
1.1361759999999999	US_Tmb
1.1587660000000002	US_Tmb
1.169939	US_Tmb
1.184337	US_Tmb
1.0842829999999999	US_Tmb
1.153132	US_Tmb
1.147755	US_Tmb
1.1632609999999999	US_Tmb
1.17458	US_Tmb
1.235807	US_Tmb
1.166479	US_Tmb
1.176142	US_Tmb
1.179448	US_Tmb
1.20116	US_Tmb
1.133869	US_Tmb
1.2002000000000002	US_Tmb
1.00996	US_Tmb
1.099966	US_Tmb
1.22997	US_Tmb
1.253709	US_Tmb
1.17622	US_Tmb
1.272135	US_Tmb
1.223908	US_Tmb
1.2199149999999999	US_Tmb
1.262796	US_Tmb
1.291352	US_Tmb
1.163444	US_Tmb
1.274988	US_Tmb
1.2213340000000001	US_Tmb
1.20527	US_Tmb
1.27844	US_Tmb
1.312874	US_Tmb
1.3175	US_Tmb
1.3573119999999999	US_Tmb
1.124442	US_Tmb
1.165157	US_Tmb
1.156177	US_Tmb
1.355589	US_Tmb
0.962055	US_Tmb
1.009293	US_Tmb
1.2901449999999999	US_Tmb
1.3099539999999998	US_Tmb
1.358059	US_Tmb
1.338228	US_Tmb
1.335989	US_Tmb
1.3933689999999999	US_Tmb
1.4222650000000001	US_Tmb
1.426405	US_Tmb
0.7644460000000001	US_Tmb
1.313703	US_Tmb
1.383796	US_Tmb
1.413452	US_Tmb
1.468854	US_Tmb
1.426108	US_Tmb
1.4427180000000002	US_Tmb
1.455721	US_Tmb
1.410257	US_Tmb
1.6703320000000001	US_Tmb
1.472939	US_Tmb
1.2899580000000002	US_Tmb
1.337906	US_Tmb
1.4151420000000001	US_Tmb
1.2894729999999999	US_Tmb
1.4383	US_Tmb
1.581305	US_Tmb
1.608561	US_Tmb
0.957981	US_Tmb
1.3152819999999998	US_Tmb
1.271776	US_Tmb
1.2903399999999998	US_Tmb
1.255626	US_Tmb
1.27791	US_Tmb
1.21225	US_Tmb
0.8001739999999999	US_Tmb
