bw	AllocatedRBs
60	32.48
60	48.62
60	48.4
60	43.79
60	32.75
60	34.36
60	59.81
60	59.28
60	61.02
60	61.47
60	62.55
60	60.36
60	62.29
60	62.47
60	62.77
60	59.39
60	35.76
60	62.22
60	62.5
60	62.9
60	62.93
60	60.81
60	58.33
60	44.33
60	39.91
60	34.87
60	19.82
60	3.15
60	3.36
60	32.53
60	32.77
60	25.17
60	46.3
60	43.02
60	40.87
60	43.2
60	45.77
60	48.47
60	50.61
60	51.17
60	53.9
60	59.96
60	62.83
60	62.9
60	62.95
60	62.26
60	62.93
60	61.41
60	62.96
60	62.86
60	62.8
60	62.93
60	62.25
60	62.92
60	62.9
60	62.91
60	62.91
60	62.95
60	62.86
60	62.93
60	49.81
60	39.12
60	27.29
60	38.01
60	36.89
60	38.5
60	39.4
60	37.13
60	39.02
60	39.37
60	38.15
60	36.58
60	35.23
60	30.87
60	35.18
60	39.92
60	38.83
60	36.34
60	45.03
60	44.11
60	37.38
60	31.77
60	31.44
60	38.86
60	38.97
60	45.22
60	50.58
60	54.7
60	33.65
60	22.95
60	0.68
60	16.6
60	63.21
60	62.91
60	63.5
60	10.36
60	49.28
60	45.42
60	46.49
60	61.56
60	62.45
60	62.59
60	62.49
60	60.88
60	62.38
60	62.62
60	62.58
60	62.68
60	62.59
60	59.88
60	56.42
60	61.69
60	62.84
60	63.2
60	62.93
60	62.88
60	62.3
60	62.89
60	62.86
60	128.75
60	65.52
60	72.22
60	122.79
60	95.01
60	87.71
60	53.66
60	58.0
60	69.42
60	70.21
60	89.33
60	77.94
60	95.69
60	72.39
60	107.76
60	100.18
60	76.12
60	84.86
60	74.29
60	91.61
60	85.01
60	85.12
60	93.45
60	77.65
60	78.37
60	86.07
60	73.91
60	126.88
60	114.07
60	126.42
60	90.71
60	71.82
60	130.8
60	112.52
60	71.29
60	73.66
60	108.11
60	108.03
60	125.52
60	105.65
60	79.13
60	78.27
60	100.79
60	79.63
60	96.12
60	96.79
60	71.76
60	79.92
60	62.37
60	102.37
60	101.47
60	80.3
60	112.58
60	115.0
60	106.85
60	98.33
60	123.5
60	102.48
60	114.34
60	113.71
60	123.23
60	84.57
60	84.24
60	119.83
60	120.98
60	121.58
60	75.82
60	99.08
60	133.39
60	102.02
60	107.19
60	103.3
60	109.7
60	89.03
60	78.98
60	122.06
60	75.08
60	98.39
60	73.79
60	97.86
60	108.27
60	73.95
60	84.05
60	78.95
60	114.69
60	96.58
60	63.45
60	103.33
60	72.82
60	65.9
60	48.65
60	51.98
60	95.22
60	92.76
60	101.19
60	109.89
60	92.46
60	71.26
60	86.62
60	101.09
60	96.48
60	75.2
60	83.99
60	83.67
60	61.36
60	60.47
60	44.1
60	45.54
60	55.84
60	57.9
60	59.4
60	83.92
60	92.98
60	80.49
60	59.97
60	76.2
60	48.06
60	44.2
60	71.88
60	109.18
60	94.83
60	49.7
60	63.1
60	41.94
60	48.58
60	55.73
60	48.71
60	58.62
60	81.88
60	89.56
60	52.68
60	44.98
60	105.07
60	91.22
60	92.69
60	89.06
60	46.03
60	83.07
60	79.43
60	78.59
60	58.77
60	57.81
60	54.61
60	71.45
60	107.22
60	33.7
60	0.58
60	0.5
60	115.14
60	77.0
60	73.87
60	93.38
60	131.36
60	110.58
60	61.03
60	54.49
60	51.48
60	71.53
60	82.52
60	63.13
60	81.06
60	72.88
60	78.43
60	51.89
60	49.39
60	47.95
60	39.82
60	18.48
60	0.34
60	0.26
60	0.38
60	7.69
60	0.33
60	0.06
60	0.04
60	33.03
60	0.0
60	37.27
60	3.92
60	66.14
60	88.53
60	66.07
60	105.24
60	46.81
60	65.22
60	48.98
60	41.69
60	62.53
60	98.87
60	67.83
60	106.45
60	67.25
60	84.72
60	113.58
60	100.17
60	90.7
60	52.17
60	84.13
60	130.5
60	93.47
60	110.64
60	91.71
60	123.4
60	98.67
60	107.95
60	102.46
60	70.76
60	98.47
60	123.18
60	103.65
60	123.6
60	80.64
60	134.82
60	133.16
60	128.68
60	128.85
60	90.64
60	123.58
60	135.85
60	132.96
60	136.5
60	72.97
60	80.02
60	82.87
60	123.26
60	89.47
60	77.06
60	87.34
60	75.28
60	73.06
60	101.8
60	90.95
60	136.25
60	109.58
60	94.21
60	53.97
60	51.66
60	70.08
60	62.09
60	57.56
60	79.98
60	52.54
60	103.42
60	98.75
60	67.52
60	87.08
60	101.07
60	122.66
60	118.78
60	98.04
60	108.78
60	71.59
60	91.41
60	107.21
60	117.08
60	108.41
60	98.52
60	82.98
60	92.14
60	84.77
60	113.86
60	109.07
60	108.24
60	103.59
60	92.68
60	108.63
60	51.02
60	52.24
60	99.41
60	115.72
60	73.07
60	54.79
60	77.66
60	72.42
60	64.36
60	75.14
60	57.4
60	61.09
60	84.51
60	79.08
60	87.7
60	74.28
60	119.41
60	137.22
60	127.41
60	91.47
60	91.04
60	78.54
60	71.51
60	87.53
60	127.03
60	89.11
60	95.99
60	89.18
60	108.36
60	116.06
60	82.91
60	65.1
60	75.75
60	86.49
60	63.63
60	84.25
60	103.24
60	120.36
60	124.1
60	128.51
60	112.18
60	90.07
60	76.84
60	72.48
60	89.1
60	110.16
60	90.71
60	98.66
60	123.83
60	141.89
60	99.6
60	95.94
60	85.99
60	64.19
60	83.54
60	58.88
60	76.83
60	95.8
60	116.4
60	60.35
60	53.28
60	68.99
60	108.63
60	110.95
60	123.42
60	73.65
60	91.15
60	120.57
60	106.19
60	85.92
60	60.35
60	57.67
60	99.12
60	107.81
60	125.02
60	69.59
60	53.82
60	80.0
60	97.59
60	134.85
60	58.6
60	67.17
60	94.36
60	132.83
60	140.1
60	91.94
60	85.75
60	109.92
60	80.14
60	78.41
60	83.3
60	80.61
60	89.32
60	96.25
60	143.47
60	97.52
60	68.56
60	108.6
60	143.67
60	146.19
60	84.55
60	87.32
60	128.35
60	114.65
60	83.64
60	56.27
60	67.8
60	71.15
60	77.92
60	105.7
60	85.32
60	120.61
60	124.7
60	119.38
60	130.77
60	78.24
60	79.72
60	78.08
60	82.16
60	127.79
60	82.28
60	54.51
60	115.05
60	130.91
60	125.54
60	75.76
60	70.12
60	67.81
60	103.43
60	122.28
60	85.61
60	58.87
60	78.96
60	83.56
60	73.5
60	59.55
60	92.28
60	94.87
60	81.41
60	84.41
60	68.23
60	70.75
60	93.73
60	84.1
60	119.75
60	83.82
60	97.33
60	99.55
60	72.94
60	89.14
60	62.67
60	50.35
60	63.88
60	75.95
60	117.07
60	70.84
60	72.22
60	91.65
60	128.78
60	100.99
60	93.06
60	76.65
60	113.5
60	112.15
60	133.91
60	91.04
60	83.59
60	90.54
60	77.08
60	74.55
60	67.59
60	108.05
60	146.54
60	122.83
60	78.44
60	50.87
60	50.8
60	74.29
60	56.33
60	46.04
60	49.82
60	69.02
60	38.08
60	57.07
60	77.96
60	52.05
60	76.31
60	82.18
60	91.46
60	86.97
60	80.17
60	90.27
60	103.91
60	108.44
60	121.22
60	66.81
60	83.37
60	112.66
60	101.45
60	114.98
60	73.73
60	116.18
60	138.46
60	121.54
60	108.06
60	76.1
60	87.91
60	135.72
60	134.86
60	119.25
60	114.06
60	97.57
60	121.49
60	118.17
60	128.03
60	113.71
60	70.71
60	127.98
60	141.8
60	113.09
60	91.49
60	79.82
60	122.1
60	126.26
60	138.63
60	86.63
60	99.69
60	128.13
60	101.23
60	122.27
60	99.36
60	71.87
60	83.85
60	116.12
60	113.42
60	88.29
60	94.74
60	96.57
60	90.92
60	142.0
60	89.63
60	66.31
60	72.19
60	101.51
60	134.75
60	90.6
60	107.7
60	98.23
60	144.01
60	139.34
60	106.33
60	63.91
60	101.11
60	83.35
60	97.93
60	55.42
60	85.37
60	61.91
60	0.57
60	0.49
60	0.48
60	0.59
60	0.61
60	0.66
60	0.67
60	0.54
60	0.91
60	95.39
60	91.72
60	95.34
60	100.63
60	96.77
60	97.85
60	132.08
60	123.58
60	94.79
60	121.26
60	123.56
60	92.23
60	59.86
60	93.45
60	107.43
60	86.76
60	57.73
60	77.52
60	89.39
60	96.99
60	59.38
60	93.72
60	87.17
60	73.31
60	87.81
60	72.57
60	0.34
60	0.45
60	51.28
60	88.51
60	45.98
60	56.19
60	54.04
60	50.46
60	28.38
60	49.05
60	21.92
60	41.11
60	55.83
60	55.86
60	42.58
60	67.26
60	105.42
60	125.31
60	85.86
60	95.69
60	74.75
60	102.81
60	96.02
60	105.96
60	124.86
60	96.65
60	117.31
60	126.91
60	135.19
60	134.8
60	103.69
60	134.15
60	128.15
60	138.75
60	117.47
60	101.5
60	90.87
60	100.29
60	110.9
60	124.91
60	114.68
60	131.74
60	76.79
60	113.23
60	116.92
60	95.62
60	116.07
60	93.76
60	44.94
60	0.58
60	0.58
60	0.65
60	0.62
60	0.68
60	0.59
60	0.48
60	52.01
60	59.28
60	0.7
60	0.96
60	3.0
60	20.83
60	32.01
60	45.32
60	51.42
60	58.34
60	62.72
60	62.24
60	62.61
60	27.64
60	53.02
60	56.79
60	52.25
60	55.98
60	62.36
60	61.66
60	62.44
60	62.19
60	62.66
60	40.94
60	37.45
60	37.24
60	35.76
60	37.04
60	52.19
60	58.18
60	61.74
60	46.05
60	117.84
60	114.95
60	128.88
60	123.17
60	108.27
60	116.01
60	107.34
60	87.62
60	83.18
60	88.48
60	78.1
60	70.27
60	86.11
60	82.59
60	86.95
60	61.19
60	64.12
60	105.71
60	66.97
60	0.51
60	0.46
60	0.68
60	0.54
60	0.53
60	0.55
60	0.65
60	0.53
60	0.61
60	0.54
60	0.39
60	49.43
60	87.77
60	76.47
60	97.15
60	89.35
60	49.88
60	21.55
60	95.89
60	85.58
60	0.52
60	0.51
60	69.85
60	112.65
60	37.05
60	74.01
60	80.21
60	114.52
60	95.16
60	109.64
60	83.66
60	123.94
60	65.06
60	11.87
60	66.71
60	131.63
60	102.9
60	76.21
60	62.52
60	47.25
60	54.58
60	40.41
60	44.03
60	60.88
60	71.72
60	11.49
60	0.55
60	133.74
60	56.86
60	35.77
60	126.4
60	130.89
60	122.68
60	118.0
60	101.95
60	131.07
60	126.48
60	125.68
60	142.52
60	123.36
60	133.05
60	141.51
60	142.32
60	105.46
60	119.64
60	120.78
60	136.69
60	137.03
60	126.91
60	134.91
60	103.02
60	123.12
60	112.51
60	97.44
60	109.98
60	122.63
60	101.97
60	115.78
60	141.54
60	140.28
60	126.06
60	138.29
60	119.06
60	118.85
60	114.0
60	131.91
60	131.55
60	114.52
60	133.18
60	137.34
60	93.55
60	109.88
60	116.94
60	114.83
60	117.7
60	109.36
60	121.28
60	132.59
60	123.55
60	127.48
60	111.04
60	125.85
60	110.12
60	87.3
60	107.38
60	127.22
60	139.84
60	114.62
60	119.81
60	144.7
60	139.2
60	138.57
60	128.61
60	110.84
60	136.16
60	140.19
60	144.01
60	124.03
60	119.99
60	128.33
60	136.19
60	136.64
60	134.62
60	127.65
60	138.79
60	135.64
60	120.37
60	106.85
60	115.57
60	127.94
60	130.99
60	121.42
60	111.94
60	123.95
60	125.15
60	112.47
60	109.45
60	114.4
60	111.67
60	71.64
60	70.6
60	64.28
60	94.74
60	107.47
60	99.3
60	101.0
60	89.16
60	81.62
60	98.69
60	108.81
60	94.09
60	63.36
60	0.43
60	0.48
60	42.94
60	58.65
60	0.33
60	0.49
60	0.38
60	80.93
60	26.25
60	57.86
60	124.82
60	117.89
60	134.25
60	105.61
60	86.24
60	98.75
60	117.55
60	131.88
60	129.22
60	121.16
60	126.8
60	138.96
60	69.12
60	61.62
60	62.88
60	62.44
60	62.28
60	62.9
60	53.11
60	62.51
60	62.93
60	62.82
60	58.0
60	61.48
60	61.38
60	44.03
60	60.99
60	62.59
60	62.84
60	54.98
60	62.31
60	62.2
60	62.31
60	61.85
60	62.77
60	62.8
60	61.57
60	62.9
60	62.68
60	56.33
60	62.9
60	62.51
60	62.92
60	62.91
60	60.63
60	57.38
60	56.11
60	62.88
60	61.67
60	62.9
60	62.92
60	62.88
60	62.9
60	62.9
60	62.79
60	61.37
60	61.09
60	61.36
60	62.79
60	62.79
60	62.73
60	62.7
60	62.8
60	62.79
60	62.74
60	62.0
60	62.77
60	62.78
60	61.97
60	62.6
60	62.84
60	62.13
60	62.9
60	63.15
60	55.29
60	63.67
60	62.75
60	62.79
60	60.71
60	61.46
60	62.78
60	62.77
60	62.78
60	53.37
60	60.94
60	62.77
60	62.82
60	62.85
60	62.74
60	62.73
60	62.39
60	62.09
60	62.81
60	62.77
60	62.79
60	62.64
60	62.73
60	62.68
60	62.65
60	62.63
60	62.67
60	62.67
60	62.64
60	62.59
60	62.6
60	62.42
60	62.66
60	61.27
60	61.29
60	61.65
60	61.96
60	62.89
60	62.91
60	62.9
60	62.91
60	62.9
60	62.9
60	62.9
60	62.93
60	59.8
60	62.8
60	60.93
60	57.2
60	62.75
60	62.58
60	61.97
60	62.75
60	62.79
60	59.63
60	62.58
60	62.82
60	61.59
60	62.79
60	62.77
60	62.7
60	61.32
60	60.84
60	61.83
60	62.57
60	62.73
60	51.68
60	62.76
60	62.72
60	62.91
60	60.83
60	62.9
60	62.79
60	62.09
60	62.9
60	62.29
60	62.94
60	62.88
60	60.59
60	62.89
60	60.7
60	62.9
60	62.63
60	62.19
60	62.92
60	62.92
60	62.89
60	62.9
60	62.92
60	62.91
60	62.9
60	62.9
60	62.9
60	62.93
60	62.9
60	62.9
60	62.9
60	62.92
60	62.92
60	62.89
60	62.91
60	62.9
60	62.9
60	62.89
60	62.92
60	62.9
60	62.93
60	62.87
60	62.92
60	62.89
60	62.9
60	62.9
60	62.92
60	62.91
60	62.9
60	62.91
60	62.92
60	61.36
60	62.77
60	62.82
60	62.77
60	62.78
60	62.78
60	62.76
60	62.69
60	62.78
60	61.02
60	62.77
60	62.79
60	62.78
60	62.73
60	58.61
60	61.39
60	59.18
60	62.33
60	62.51
60	61.05
60	62.51
60	60.74
60	60.79
60	61.92
60	61.96
60	61.31
60	58.46
60	62.11
60	61.68
60	60.21
60	4.46
60	39.37
60	2.62
60	77.6
60	36.05
60	0.48
60	0.35
60	0.34
60	0.52
60	0.4
60	0.3
60	0.53
60	0.46
60	0.29
60	0.46
60	0.51
60	0.38
60	0.42
60	0.36
60	0.9
60	0.53
60	0.51
60	0.44
60	0.38
60	0.37
60	0.26
60	13.4
60	0.57
60	1.18
60	0.53
60	0.31
60	0.27
60	0.3
60	0.34
60	0.65
60	1.3
60	0.84
60	0.68
60	0.56
60	0.78
60	0.32
60	0.41
60	66.35
60	34.8
60	41.17
60	52.69
60	79.99
60	97.71
60	76.86
60	105.4
60	133.38
60	117.67
60	131.08
60	73.51
60	85.41
60	94.83
60	103.83
60	120.83
60	70.87
60	61.5
60	90.77
60	57.64
60	97.45
60	86.52
60	100.54
60	103.88
60	76.75
60	75.69
60	79.31
60	82.31
60	80.36
60	67.98
60	116.25
60	128.1
60	110.54
60	127.96
60	96.41
60	124.48
60	104.5
60	117.12
60	120.41
60	80.21
60	64.81
60	117.1
60	108.2
60	116.33
60	61.69
60	61.48
60	61.89
60	60.52
60	61.84
60	59.51
60	56.7
60	53.32
60	50.74
60	57.48
60	61.59
60	61.57
60	60.45
60	62.3
60	62.27
60	62.23
60	40.95
60	61.19
60	56.03
60	57.93
60	48.94
60	54.6
60	55.34
60	62.67
60	62.77
60	62.77
60	38.43
60	18.57
60	51.33
60	54.87
60	52.36
60	53.25
60	60.88
60	62.38
60	44.3
60	42.17
60	57.8
60	62.79
60	62.5
60	51.79
60	61.42
60	62.79
60	62.35
60	60.29
60	62.32
60	62.73
60	62.13
60	62.76
60	62.77
60	62.55
60	62.62
60	44.35
60	51.84
60	44.23
60	62.79
60	62.75
60	62.75
60	62.81
60	62.76
60	62.23
60	42.84
60	47.66
60	61.02
60	61.11
60	61.67
60	61.14
60	61.33
60	62.08
60	60.87
60	41.01
60	59.84
60	62.43
60	62.81
60	49.84
60	62.76
60	60.35
60	62.14
60	62.64
60	62.93
60	60.34
60	61.54
60	62.5
60	62.73
60	62.82
60	62.78
60	62.92
60	62.89
60	62.9
60	62.92
60	62.92
60	62.89
60	62.91
60	62.9
60	62.92
60	62.92
60	62.9
60	62.9
60	62.89
60	62.94
60	62.9
60	62.88
60	62.93
60	62.91
60	62.91
60	62.91
60	62.89
60	62.9
60	31.87
60	60.76
60	62.89
60	62.91
60	62.89
60	62.89
60	61.12
60	62.24
60	62.05
60	62.52
60	62.26
60	61.69
60	62.54
60	62.67
60	61.34
60	62.73
60	62.43
60	61.09
60	62.74
60	62.36
60	62.74
60	62.72
60	62.64
60	62.64
60	62.29
60	62.7
60	62.66
60	62.75
60	62.72
60	62.75
60	62.77
60	62.74
60	62.73
60	62.77
60	62.74
60	62.55
60	62.73
60	62.43
60	61.77
60	62.67
60	62.74
60	62.63
60	62.69
60	62.76
60	62.72
60	62.73
60	62.76
60	62.74
60	62.7
60	62.27
60	62.66
60	62.75
60	62.75
60	62.65
60	62.8
60	62.7
60	62.64
60	61.16
60	62.61
60	62.67
60	52.4
60	54.58
60	52.35
60	53.93
60	57.73
60	49.95
60	37.85
60	50.24
60	52.7
60	47.96
60	56.17
60	57.15
60	55.77
60	51.79
60	54.47
60	56.82
60	57.2
60	47.33
60	57.77
60	51.01
60	58.18
60	53.31
60	58.12
60	58.01
60	56.53
60	50.3
60	58.04
60	58.78
60	60.79
60	51.89
60	56.44
60	61.16
60	61.78
60	49.51
60	60.21
60	60.49
60	61.51
60	51.06
60	54.74
60	59.17
60	57.87
60	57.31
60	62.12
60	60.23
60	58.48
60	57.8
60	62.42
60	62.43
60	54.68
60	52.85
60	60.71
60	62.42
60	58.28
60	52.48
60	62.1
60	58.35
60	54.27
60	62.26
60	62.97
60	0.96
60	0.47
60	88.21
60	89.64
60	75.09
60	47.03
60	86.72
60	124.33
60	134.13
60	114.83
60	132.1
60	106.28
60	87.0
60	85.45
60	32.98
60	0.37
60	0.33
60	19.17
60	79.14
60	87.51
60	86.79
60	77.55
60	87.13
60	120.54
60	108.64
60	75.06
60	63.31
60	79.04
60	82.63
60	84.06
60	45.37
60	0.43
60	0.37
60	0.41
60	0.28
60	0.4
60	0.48
60	21.93
60	50.72
60	57.25
60	84.9
60	101.68
60	98.4
60	99.55
60	112.73
60	109.66
60	106.99
60	121.81
60	129.15
60	132.25
60	83.41
60	114.34
60	131.06
60	136.68
60	131.18
60	141.91
60	109.52
60	105.5
60	109.77
60	135.62
60	113.76
60	120.91
60	135.23
60	153.88
60	141.67
60	132.75
60	136.27
60	141.42
60	118.93
60	131.78
60	138.48
60	121.04
60	107.94
60	119.86
60	115.4
60	114.26
60	112.31
60	73.97
60	68.89
60	59.29
60	15.18
60	0.43
60	0.37
60	0.27
60	0.38
60	0.48
60	0.43
60	0.38
60	0.47
60	0.44
60	0.31
60	0.36
60	0.32
60	0.28
60	0.21
60	0.31
60	0.32
60	0.31
60	0.38
60	0.39
60	0.36
60	31.06
60	33.87
60	38.11
60	40.55
60	39.58
60	43.55
60	44.69
60	44.07
60	50.09
60	56.82
60	62.66
60	62.15
60	62.46
60	62.82
60	62.21
60	62.74
60	62.17
60	62.46
60	61.88
60	62.74
60	62.77
60	62.76
60	60.63
60	60.75
60	62.1
60	62.89
60	62.95
60	62.83
60	62.86
60	62.9
60	62.89
60	62.9
60	62.9
60	62.95
60	62.86
60	62.96
60	62.86
60	62.95
60	62.86
60	62.93
60	62.91
60	62.9
60	62.9
60	62.92
60	62.92
60	62.9
60	62.92
60	62.91
60	62.87
60	62.94
60	62.88
60	62.9
60	61.49
60	62.52
60	62.7
60	62.7
60	62.17
60	62.6
60	62.36
60	61.33
60	60.14
60	61.04
60	61.53
60	62.31
60	62.79
60	61.05
60	62.29
60	62.71
60	61.98
60	61.8
60	62.89
60	61.57
60	62.9
60	62.92
60	62.3
60	62.87
60	62.96
60	61.68
60	62.93
60	62.27
60	62.87
60	62.9
60	60.78
60	62.92
60	62.89
60	61.03
60	61.9
60	62.91
60	62.9
60	62.94
60	62.86
60	62.9
60	62.81
60	62.48
60	62.64
60	61.93
60	62.86
60	62.9
60	62.92
60	62.93
60	62.87
60	62.91
60	62.93
60	62.92
60	62.86
60	62.91
60	62.8
60	62.76
60	62.7
60	57.39
60	62.4
60	62.65
60	62.78
60	62.78
60	62.78
60	62.64
60	40.17
60	62.0
60	62.23
60	62.07
60	62.01
60	60.4
60	59.92
60	62.51
60	62.76
60	62.57
60	59.9
60	62.74
60	61.12
60	62.41
60	62.91
60	62.9
60	62.18
60	62.91
60	62.91
60	62.92
60	62.65
60	62.87
60	62.92
60	62.83
60	61.67
60	61.98
60	62.04
60	62.41
60	62.2
60	44.94
60	61.84
60	62.27
60	60.49
60	59.35
60	62.62
60	62.76
60	62.32
60	62.7
60	62.36
60	61.77
60	62.21
60	61.99
60	62.28
60	62.13
60	62.42
60	60.26
60	61.67
60	62.8
60	62.37
60	62.37
60	62.52
60	62.79
60	62.72
60	62.8
60	62.77
60	62.8
60	62.76
60	62.2
60	62.63
60	62.58
60	62.33
60	62.6
60	61.94
60	62.44
60	61.78
60	62.53
60	62.29
60	62.52
60	62.36
60	61.9
60	62.43
60	61.76
60	61.47
60	61.77
60	62.0
60	61.57
60	61.54
60	62.08
60	58.83
60	62.08
60	61.89
60	62.59
60	62.28
60	62.3
60	62.25
60	62.41
60	62.94
60	62.65
60	61.46
60	62.94
60	62.89
60	62.91
60	62.88
60	62.92
60	62.9
60	62.89
60	62.78
60	59.41
60	60.84
60	62.73
60	62.74
60	62.7
60	53.44
60	55.93
60	60.63
60	62.58
60	62.45
60	62.72
60	62.57
60	8.37
60	110.01
60	93.25
60	82.26
60	119.12
60	93.71
60	117.28
60	67.9
60	94.84
60	99.74
60	62.78
60	74.21
60	106.14
60	57.48
60	113.86
60	76.02
60	110.64
60	104.08
60	76.84
60	74.98
60	93.36
60	99.09
60	111.46
60	95.3
60	72.65
60	82.13
60	80.7
60	128.44
60	104.26
60	68.45
60	126.25
60	122.95
60	133.86
60	115.5
60	69.3
60	85.87
60	86.2
60	59.83
60	57.3
60	55.41
60	59.39
60	122.36
60	86.18
60	114.68
60	131.9
60	104.47
60	111.34
60	106.62
60	93.96
60	106.42
60	101.54
60	104.46
60	98.04
60	113.03
60	120.77
60	101.71
60	98.51
60	105.58
60	69.6
60	0.4
60	0.51
60	37.59
60	93.11
60	104.46
60	78.68
60	67.19
60	63.69
60	40.65
60	119.79
60	99.07
60	87.55
60	117.17
60	107.3
60	101.38
60	118.08
60	108.01
60	118.02
60	91.73
60	66.22
60	0.44
60	0.52
60	15.95
60	105.07
60	106.06
60	111.33
60	103.5
60	119.47
60	117.08
60	107.99
60	108.31
60	87.7
60	101.83
60	114.77
60	97.47
60	3.62
60	0.49
60	0.44
60	80.12
60	87.59
60	108.65
60	102.37
60	115.95
60	79.07
60	0.57
60	0.49
60	0.52
60	0.47
60	0.51
60	22.38
60	70.21
60	91.14
60	94.83
60	82.8
60	107.12
60	112.17
60	122.85
60	108.52
60	62.95
60	112.43
60	112.21
60	115.11
60	126.25
60	138.0
60	91.5
60	0.57
60	0.42
60	0.42
60	0.38
60	0.49
60	34.57
60	45.25
60	0.55
60	0.51
60	27.55
60	33.71
60	38.73
60	35.18
60	36.19
60	28.66
60	56.31
60	54.49
60	59.75
60	84.01
60	78.07
60	58.26
60	76.46
60	105.53
60	3.47
60	0.15
60	0.02
60	77.88
60	71.24
60	101.61
60	97.24
60	72.89
60	81.28
60	95.9
60	60.68
60	60.73
60	50.93
60	37.8
60	47.78
60	51.54
60	67.27
60	46.97
60	59.79
60	62.21
60	94.41
60	61.2
60	50.83
60	60.46
60	66.95
60	73.53
60	68.18
60	60.12
60	58.67
60	69.29
60	76.47
60	69.32
60	89.28
60	101.69
60	95.02
60	98.42
60	54.92
60	75.69
60	85.56
60	107.91
60	118.74
60	76.66
60	83.74
60	57.84
60	38.89
60	65.08
60	55.51
60	86.41
60	107.14
60	84.2
60	119.05
60	86.23
60	78.12
60	76.81
60	104.32
60	61.98
60	59.73
60	56.5
60	75.96
60	94.23
60	79.25
60	68.03
60	118.85
60	108.31
60	97.95
60	126.62
60	58.91
60	98.81
60	80.68
60	93.53
60	108.99
60	94.39
60	106.45
60	126.52
60	117.26
60	100.67
60	76.61
60	109.66
60	129.42
60	91.64
60	65.9
60	62.78
60	114.88
60	44.45
60	0.43
60	0.54
60	14.22
60	55.49
60	11.1
60	0.41
60	0.46
60	0.42
60	0.34
60	13.53
60	0.38
60	0.33
60	0.01
60	0.02
60	0.02
60	0.01
60	0.01
60	0.01
60	47.3
60	47.79
60	44.3
60	41.7
60	49.92
60	57.92
60	52.35
60	55.78
60	56.09
60	59.99
60	74.71
60	59.68
60	107.39
60	76.99
60	82.56
60	92.64
60	78.08
60	71.49
60	66.07
60	62.07
60	59.15
60	65.03
60	86.8
60	83.82
60	93.14
60	79.72
60	66.13
60	44.55
60	62.03
60	41.08
60	62.52
60	83.13
60	83.11
60	76.68
60	89.91
60	81.76
60	98.12
60	63.24
60	85.44
60	81.07
60	83.77
60	71.51
60	97.03
60	96.72
60	89.44
60	109.54
60	101.79
60	102.08
60	106.57
60	108.74
60	105.71
60	94.64
60	103.18
60	61.08
60	95.95
60	80.79
60	107.15
60	77.17
60	96.15
80	1.02
80	1.02
80	1.69
80	57.38
80	160.38
80	177.76
80	171.68
80	179.21
80	175.47
80	180.51
80	159.56
80	174.16
80	179.67
80	171.64
80	179.53
80	176.97
80	180.2
80	173.52
80	177.18
80	177.37
80	178.69
80	180.62
80	178.44
80	172.6
80	173.83
80	178.27
80	177.81
80	175.61
80	177.63
80	165.64
80	178.9
80	171.28
80	179.74
80	177.4
80	183.8
80	174.32
80	179.86
80	179.89
80	178.45
80	172.97
80	178.99
80	171.9
80	174.86
80	167.16
80	161.05
80	164.92
80	169.86
80	164.24
80	167.17
80	175.44
80	177.17
80	176.43
80	179.11
80	179.85
80	177.54
80	176.73
80	173.8
80	171.71
80	147.81
80	159.48
80	174.21
80	162.31
80	148.41
80	177.77
80	173.54
80	179.33
80	177.12
80	172.5
80	174.92
80	179.82
80	175.79
80	170.91
80	181.9
80	168.29
80	173.56
80	181.6
80	171.58
80	172.41
80	160.97
80	175.15
80	177.67
80	179.63
80	175.88
80	160.85
80	160.76
80	166.86
80	172.96
80	160.58
80	143.22
80	170.53
80	151.95
80	134.25
80	123.44
80	163.05
80	167.23
80	156.06
80	175.51
80	176.98
80	178.29
80	178.0
80	180.43
80	165.55
80	179.27
80	138.83
80	1.1
80	1.03
80	1.05
80	22.43
80	18.41
80	23.42
80	4.529999999999999
80	2.01
80	7.76
80	1.2
80	1.06
80	1.03
80	1.3
80	114.43
80	148.86
80	157.68
80	161.63
80	166.14
80	136.26
80	158.82
80	178.94
80	173.23
80	165.7
80	171.21
80	167.62
80	159.73
80	178.53
80	179.73
80	178.05
80	169.16
80	165.84
80	179.58
80	174.75
80	177.15
80	174.73
80	175.43
80	175.44
80	178.76
80	151.12
80	179.66
80	156.58
80	154.56
80	174.55
80	179.76
80	167.99
80	168.72
80	145.78
80	180.87
80	180.52
80	180.85
80	180.85
80	176.71
80	178.69
80	157.83
80	173.65
80	181.58
80	181.16
80	182.25
80	169.07
80	177.65
80	172.66
80	148.05
80	146.29
80	178.55
80	164.37
80	174.44
80	159.98
80	169.71
80	168.7
80	178.51
80	150.87
80	177.85
80	179.25
80	152.24
80	144.99
80	180.52
80	176.9
80	168.21
80	172.23
80	167.22
80	159.38
80	177.25
80	181.84
80	182.21
80	174.82
80	174.73
80	173.96
80	170.51
80	178.15
80	175.26
80	167.64
80	141.56
80	171.7
80	174.25
80	172.98
80	169.63
80	181.73
80	170.27
80	181.19
80	165.19
80	176.96
80	164.31
80	121.01
80	179.23
80	161.99
80	161.79
80	182.02
80	174.75
80	179.39
80	155.05
80	175.43
80	182.26
