Tput(Mbps)	config
827.899	V_It_90Mhz
795.106	V_It_90Mhz
778.193	V_It_90Mhz
816.93	V_It_90Mhz
691.346	V_It_90Mhz
666.896	V_It_90Mhz
778.178	V_It_90Mhz
797.8	V_It_90Mhz
860.797	V_It_90Mhz
779.367	V_It_90Mhz
823.138	V_It_90Mhz
803.813	V_It_90Mhz
772.475	V_It_90Mhz
825.129	V_It_90Mhz
804.488	V_It_90Mhz
719.835	V_It_90Mhz
669.271	V_It_90Mhz
860.466	V_It_90Mhz
817.539	V_It_90Mhz
834.602	V_It_90Mhz
751.562	V_It_90Mhz
778.992	V_It_90Mhz
755.234	V_It_90Mhz
780.001	V_It_90Mhz
873.903	V_It_90Mhz
828.794	V_It_90Mhz
895.063	V_It_90Mhz
861.148	V_It_90Mhz
846.365	V_It_90Mhz
814.369	V_It_90Mhz
816.951	V_It_90Mhz
853.947	V_It_90Mhz
563.087	V_It_90Mhz
861.266	V_It_90Mhz
786.525	V_It_90Mhz
733.013	V_It_90Mhz
841.009	V_It_90Mhz
913.646	V_It_90Mhz
793.061	V_It_90Mhz
821.618	V_It_90Mhz
906.281	V_It_90Mhz
864.614	V_It_90Mhz
817.354	V_It_90Mhz
868.758	V_It_90Mhz
875.213	V_It_90Mhz
832.372	V_It_90Mhz
913.717	V_It_90Mhz
824.321	V_It_90Mhz
821.295	V_It_90Mhz
792.203	V_It_90Mhz
758.613	V_It_90Mhz
888.636	V_It_90Mhz
806.904	V_It_90Mhz
831.884	V_It_90Mhz
859.464	V_It_90Mhz
891.086	V_It_90Mhz
792.177	V_It_90Mhz
843.931	V_It_90Mhz
815.873	V_It_90Mhz
841.167	V_It_90Mhz
847.49	V_It_90Mhz
884.732	V_It_90Mhz
787.73	V_It_90Mhz
802.993	V_It_90Mhz
829.745	V_It_90Mhz
793.809	V_It_90Mhz
816.348	V_It_90Mhz
867.048	V_It_90Mhz
866.936	V_It_90Mhz
798.621	V_It_90Mhz
808.154	V_It_90Mhz
831.653	V_It_90Mhz
798.957	V_It_90Mhz
936.971	V_It_90Mhz
783.923	V_It_90Mhz
841.864	V_It_90Mhz
795.481	V_It_90Mhz
775.769	V_It_90Mhz
882.409	V_It_90Mhz
779.151	V_It_90Mhz
879.331	V_It_90Mhz
804.397	V_It_90Mhz
896.751	V_It_90Mhz
842.444	V_It_90Mhz
873.844	V_It_90Mhz
820.635	V_It_90Mhz
893.263	V_It_90Mhz
870.106	V_It_90Mhz
800.609	V_It_90Mhz
900.921	V_It_90Mhz
706.041	V_It_90Mhz
926.204	V_It_90Mhz
807.191	V_It_90Mhz
845.326	V_It_90Mhz
826.175	V_It_90Mhz
882.142	V_It_90Mhz
854.291	V_It_90Mhz
889.455	V_It_90Mhz
819.556	V_It_90Mhz
775.215	V_It_90Mhz
768.393	V_It_90Mhz
730.649	V_It_90Mhz
736.644	V_It_90Mhz
811.598	V_It_90Mhz
797.999	V_It_90Mhz
838.385	V_It_90Mhz
945.59	V_It_90Mhz
823.573	V_It_90Mhz
826.794	V_It_90Mhz
809.624	V_It_90Mhz
797.312	V_It_90Mhz
883.053	V_It_90Mhz
800.818	V_It_90Mhz
821.925	V_It_90Mhz
840.976	V_It_90Mhz
800.902	V_It_90Mhz
823.369	V_It_90Mhz
816.66	V_It_90Mhz
819.391	V_It_90Mhz
713.534	V_It_90Mhz
824.468	V_It_90Mhz
887.474	V_It_90Mhz
823.646	V_It_90Mhz
771.845	V_It_90Mhz
664.326	V_It_90Mhz
700.8	V_It_90Mhz
602.626	V_It_90Mhz
645.693	V_It_90Mhz
566.276	V_It_90Mhz
625.357	V_It_90Mhz
583.525	V_It_90Mhz
695.271	V_It_90Mhz
802.853	V_It_90Mhz
639.111	V_It_90Mhz
698.017	V_It_90Mhz
705.721	V_It_90Mhz
726.591	V_It_90Mhz
710.801	V_It_90Mhz
767.675	V_It_90Mhz
833.023	V_It_90Mhz
759.901	V_It_90Mhz
868.42	V_It_90Mhz
904.823	V_It_90Mhz
805.184	V_It_90Mhz
938.037	V_It_90Mhz
775.538	V_It_90Mhz
802.1	V_It_90Mhz
820.84	V_It_90Mhz
837.915	V_It_90Mhz
797.308	V_It_90Mhz
803.414	V_It_90Mhz
797.697	V_It_90Mhz
912.574	V_It_90Mhz
790.795	V_It_90Mhz
834.171	V_It_90Mhz
874.281	V_It_90Mhz
916.469	V_It_90Mhz
792.559	V_It_90Mhz
771.5	V_It_90Mhz
978.617	V_It_90Mhz
821.554	V_It_90Mhz
868.73	V_It_90Mhz
855.006	V_It_90Mhz
757.272	V_It_90Mhz
833.212	V_It_90Mhz
779.386	V_It_90Mhz
818.07	V_It_90Mhz
744.297	V_It_90Mhz
923.112	V_It_90Mhz
906.851	V_It_90Mhz
708.366	V_It_90Mhz
940.209	V_It_90Mhz
809.813	V_It_90Mhz
828.263	V_It_90Mhz
884.699	V_It_90Mhz
749.783	V_It_90Mhz
850.163	V_It_90Mhz
821.518	V_It_90Mhz
929.043	V_It_90Mhz
872.208	V_It_90Mhz
810.634	V_It_90Mhz
873.503	V_It_90Mhz
789.204	V_It_90Mhz
863.187	V_It_90Mhz
947.031	V_It_90Mhz
743.954	V_It_90Mhz
933.381	V_It_90Mhz
933.412	V_It_90Mhz
856.016	V_It_90Mhz
900.349	V_It_90Mhz
834.558	V_It_90Mhz
556.025	V_It_90Mhz
831.85	V_It_90Mhz
986.667	V_It_90Mhz
913.2	V_It_90Mhz
948.267	V_It_90Mhz
820.847	V_It_90Mhz
905.839	V_It_90Mhz
818.316	V_It_90Mhz
856.197	V_It_90Mhz
764.18	V_It_90Mhz
799.345	V_It_90Mhz
888.356	V_It_90Mhz
837.919	V_It_90Mhz
811.431	V_It_90Mhz
800.747	V_It_90Mhz
962.057	V_It_90Mhz
851.298	V_It_90Mhz
851.498	V_It_90Mhz
973.088	V_It_90Mhz
848.697	V_It_90Mhz
878.445	V_It_90Mhz
928.39	V_It_90Mhz
826.459	V_It_90Mhz
814.54	V_It_90Mhz
767.33	V_It_90Mhz
842.883	V_It_90Mhz
750.447	V_It_90Mhz
817.003	V_It_90Mhz
888.387	V_It_90Mhz
799.096	V_It_90Mhz
827.062	V_It_90Mhz
824.964	V_It_90Mhz
901.8	V_It_90Mhz
878.13	V_It_90Mhz
894.076	V_It_90Mhz
741.529	V_It_90Mhz
746.88	V_It_90Mhz
904.041	V_It_90Mhz
797.211	V_It_90Mhz
818.218	V_It_90Mhz
894.428	V_It_90Mhz
814.841	V_It_90Mhz
767.354	V_It_90Mhz
887.419	V_It_90Mhz
868.135	V_It_90Mhz
821.996	V_It_90Mhz
970.534	V_It_90Mhz
838.304	V_It_90Mhz
898.646	V_It_90Mhz
792.047	V_It_90Mhz
841.808	V_It_90Mhz
795.672	V_It_90Mhz
944.534	V_It_90Mhz
843.515	V_It_90Mhz
824.262	V_It_90Mhz
834.502	V_It_90Mhz
822.239	V_It_90Mhz
896.872	V_It_90Mhz
848.402	V_It_90Mhz
863.082	V_It_90Mhz
785.725	V_It_90Mhz
874.521	V_It_90Mhz
927.711	V_It_90Mhz
786.47	V_It_90Mhz
893.83	V_It_90Mhz
883.139	V_It_90Mhz
804.308	V_It_90Mhz
977.584	V_It_90Mhz
928.445	V_It_90Mhz
879.201	V_It_90Mhz
939.525	V_It_90Mhz
917.402	V_It_90Mhz
763.908	V_It_90Mhz
944.008	V_It_90Mhz
801.426	V_It_90Mhz
843.8	V_It_90Mhz
856.504	V_It_90Mhz
933.867	V_It_90Mhz
891.54	V_It_90Mhz
918.165	V_It_90Mhz
785.927	V_It_90Mhz
830.724	V_It_90Mhz
913.911	V_It_90Mhz
915.542	V_It_90Mhz
817.111	V_It_90Mhz
912.768	V_It_90Mhz
880.649	V_It_90Mhz
873.654	V_It_90Mhz
806.999	V_It_90Mhz
794.939	V_It_90Mhz
898.983	V_It_90Mhz
784.195	V_It_90Mhz
929.396	V_It_90Mhz
830.503	V_It_90Mhz
845.883	V_It_90Mhz
876.852	V_It_90Mhz
971.847	V_It_90Mhz
789.959	V_It_90Mhz
835.741	V_It_90Mhz
693.887	V_It_90Mhz
826.293	V_It_90Mhz
789.114	V_It_90Mhz
931.946	V_It_90Mhz
838.037	V_It_90Mhz
896.005	V_It_90Mhz
882.718	V_It_90Mhz
906.529	V_It_90Mhz
825.99	V_It_90Mhz
853.395	V_It_90Mhz
857.767	V_It_90Mhz
732.667	V_It_90Mhz
615.456	V_It_90Mhz
788.359	V_It_90Mhz
774.124	V_It_90Mhz
672.034	V_It_90Mhz
642.198	V_It_90Mhz
621.035	V_It_90Mhz
628.394	V_It_90Mhz
680.469	V_It_90Mhz
702.526	V_It_90Mhz
799.129	V_It_90Mhz
811.642	V_It_90Mhz
812.797	V_It_90Mhz
874.931	V_It_90Mhz
787.762	V_It_90Mhz
798.977	V_It_90Mhz
561.983	V_It_90Mhz
801.168	V_It_90Mhz
858.832	V_It_90Mhz
759.251	V_It_90Mhz
827.562	V_It_90Mhz
815.498	V_It_90Mhz
793.645	V_It_90Mhz
825.016	V_It_90Mhz
902.998	V_It_90Mhz
827.648	V_It_90Mhz
764.508	V_It_90Mhz
753.673	V_It_90Mhz
733.611	V_It_90Mhz
815.037	V_It_90Mhz
726.666	V_It_90Mhz
763.233	V_It_90Mhz
770.402	V_It_90Mhz
720.723	V_It_90Mhz
817.48	V_It_90Mhz
747.297	V_It_90Mhz
775.363	V_It_90Mhz
832.605	V_It_90Mhz
797.701	V_It_90Mhz
820.884	V_It_90Mhz
805.557	V_It_90Mhz
887.504	V_It_90Mhz
787.228	V_It_90Mhz
846.222	V_It_90Mhz
840.414	V_It_90Mhz
818.286	V_It_90Mhz
783.937	V_It_90Mhz
871.134	V_It_90Mhz
835.24	V_It_90Mhz
760.671	V_It_90Mhz
796.916	V_It_90Mhz
796.943	V_It_90Mhz
811.634	V_It_90Mhz
817.127	V_It_90Mhz
874.43	V_It_90Mhz
804.7	V_It_90Mhz
863.878	V_It_90Mhz
777.857	V_It_90Mhz
833.598	V_It_90Mhz
726.832	V_It_90Mhz
760.317	V_It_90Mhz
856.398	V_It_90Mhz
849.224	V_It_90Mhz
849.897	V_It_90Mhz
884.098	V_It_90Mhz
783.686	V_It_90Mhz
774.671	V_It_90Mhz
670.698	V_It_90Mhz
658.718	V_It_90Mhz
737.274	V_It_90Mhz
729.686	V_It_90Mhz
861.514	V_It_90Mhz
786.817	V_It_90Mhz
820.658	V_It_90Mhz
824.256	V_It_90Mhz
862.868	V_It_90Mhz
742.2	V_It_90Mhz
678.709	V_It_90Mhz
853.171	V_It_90Mhz
864.178	V_It_90Mhz
824.389	V_It_90Mhz
713.757	V_It_90Mhz
668.092	V_It_90Mhz
823.344	V_It_90Mhz
795.686	V_It_90Mhz
800.383	V_It_90Mhz
806.713	V_It_90Mhz
766.685	V_It_90Mhz
800.562	V_It_90Mhz
821.254	V_It_90Mhz
868.365	V_It_90Mhz
806.49	V_It_90Mhz
853.603	V_It_90Mhz
819.713	V_It_90Mhz
760.267	V_It_90Mhz
822.292	V_It_90Mhz
744.687	V_It_90Mhz
844.968	V_It_90Mhz
833.338	V_It_90Mhz
823.341	V_It_90Mhz
715.411	V_It_90Mhz
895.783	V_It_90Mhz
843.013	V_It_90Mhz
809.028	V_It_90Mhz
803.015	V_It_90Mhz
901.818	V_It_90Mhz
854.849	V_It_90Mhz
822.917	V_It_90Mhz
851.167	V_It_90Mhz
826.892	V_It_90Mhz
758.634	V_It_90Mhz
854.181	V_It_90Mhz
757.149	V_It_90Mhz
806.215	V_It_90Mhz
750.87	V_It_90Mhz
815.961	V_It_90Mhz
644.896	V_It_90Mhz
787.665	V_It_90Mhz
866.165	V_It_90Mhz
610.495	V_It_90Mhz
756.187	V_It_90Mhz
708.427	V_It_90Mhz
877.655	V_It_90Mhz
852.353	V_It_90Mhz
745.267	V_It_90Mhz
791.165	V_It_90Mhz
857.104	V_It_90Mhz
624.196	V_It_90Mhz
803.648	V_It_90Mhz
726.226	V_It_90Mhz
878.601	V_It_90Mhz
866.561	V_It_90Mhz
631.779	V_It_90Mhz
845.629	V_It_90Mhz
858.214	V_It_90Mhz
824.716	V_It_90Mhz
808.105	V_It_90Mhz
819.972	V_It_90Mhz
860.759	V_It_90Mhz
820.94	V_It_90Mhz
774.434	V_It_90Mhz
820.885	V_It_90Mhz
863.161	V_It_90Mhz
789.631	V_It_90Mhz
915.752	V_It_90Mhz
883.594	V_It_90Mhz
871.338	V_It_90Mhz
786.322	V_It_90Mhz
888.912	V_It_90Mhz
852.78	V_It_90Mhz
833.21	V_It_90Mhz
600.476	V_It_90Mhz
654.671	V_It_90Mhz
582.441	V_It_90Mhz
664.022	V_It_90Mhz
697.556	V_It_90Mhz
686.799	V_It_90Mhz
821.102	V_It_90Mhz
752.913	V_It_90Mhz
860.731	V_It_90Mhz
614.857	V_It_90Mhz
620.881	V_It_90Mhz
692.388	V_It_90Mhz
763.052	V_It_90Mhz
683.602	V_It_90Mhz
684.779	V_It_90Mhz
743.556	V_It_90Mhz
668.351	V_It_90Mhz
643.086	V_It_90Mhz
841.962	V_It_90Mhz
763.881	V_It_90Mhz
849.381	V_It_90Mhz
790.656	V_It_90Mhz
793.843	V_It_90Mhz
888.063	V_It_90Mhz
852.113	V_It_90Mhz
848.263	V_It_90Mhz
866.279	V_It_90Mhz
861.866	V_It_90Mhz
831.179	V_It_90Mhz
791.935	V_It_90Mhz
810.023	V_It_90Mhz
853.938	V_It_90Mhz
845.009	V_It_90Mhz
843.511	V_It_90Mhz
788.492	V_It_90Mhz
859.542	V_It_90Mhz
864.377	V_It_90Mhz
848.093	V_It_90Mhz
852.514	V_It_90Mhz
837.946	V_It_90Mhz
856.533	V_It_90Mhz
772.344	V_It_90Mhz
863.276	V_It_90Mhz
836.022	V_It_90Mhz
769.077	V_It_90Mhz
772.499	V_It_90Mhz
823.068	V_It_90Mhz
860.069	V_It_90Mhz
816.976	V_It_90Mhz
891.971	V_It_90Mhz
840.978	V_It_90Mhz
790.231	V_It_90Mhz
889.858	V_It_90Mhz
775.22	V_It_90Mhz
814.945	V_It_90Mhz
770.715	V_It_90Mhz
731.131	V_It_90Mhz
696.257	V_It_90Mhz
798.501	V_It_90Mhz
841.182	V_It_90Mhz
810.948	V_It_90Mhz
688.581	V_It_90Mhz
763.318	V_It_90Mhz
907.398	V_It_90Mhz
850.717	V_It_90Mhz
722.317	V_It_90Mhz
795.245	V_It_90Mhz
838.07	V_It_90Mhz
787.749	V_It_90Mhz
648.74	V_It_90Mhz
728.803	V_It_90Mhz
644.965	V_It_90Mhz
844.084	V_It_90Mhz
749.142	V_It_90Mhz
842.656	V_It_90Mhz
573.498	V_It_90Mhz
572.199	V_It_90Mhz
564.877	V_It_90Mhz
829.227	V_It_90Mhz
784.371	V_It_90Mhz
801.381	V_It_90Mhz
844.213	V_It_90Mhz
870.747	V_It_90Mhz
860.066	V_It_90Mhz
848.825	V_It_90Mhz
810.392	V_It_90Mhz
887.427	V_It_90Mhz
805.404	V_It_90Mhz
865.885	V_It_90Mhz
839.659	V_It_90Mhz
823.316	V_It_90Mhz
800.079	V_It_90Mhz
757.89	V_It_90Mhz
782.894	V_It_90Mhz
772.229	V_It_90Mhz
769.628	V_It_90Mhz
781.632	V_It_90Mhz
714.579	V_It_90Mhz
817.521	V_It_90Mhz
742.513	V_It_90Mhz
803.919	V_It_90Mhz
804.209	V_It_90Mhz
839.476	V_It_90Mhz
755.56	V_It_90Mhz
684.655	V_It_90Mhz
829.118	V_It_90Mhz
830.738	V_It_90Mhz
725.846	V_It_90Mhz
851.298	V_It_90Mhz
859.88	V_It_90Mhz
859.064	V_It_90Mhz
842.655	V_It_90Mhz
808.994	V_It_90Mhz
834.084	V_It_90Mhz
828.215	V_It_90Mhz
836.014	V_It_90Mhz
767.059	V_It_90Mhz
891.057	V_It_90Mhz
797.12	V_It_90Mhz
840.392	V_It_90Mhz
856.999	V_It_90Mhz
807.335	V_It_90Mhz
864.722	V_It_90Mhz
851.188	V_It_90Mhz
852.803	V_It_90Mhz
863.888	V_It_90Mhz
894.103	V_It_90Mhz
676.317	V_It_90Mhz
826.021	V_It_90Mhz
804.344	V_It_90Mhz
733.012	V_It_90Mhz
653.3	V_It_90Mhz
814.857	V_It_90Mhz
744.637	V_It_90Mhz
796.394	V_It_90Mhz
779.243	V_It_90Mhz
582.008	V_It_90Mhz
564.509	V_It_90Mhz
665.862	V_It_90Mhz
703.096	V_It_90Mhz
858.031	V_It_90Mhz
910.448	V_It_90Mhz
817.351	V_It_90Mhz
866.515	V_It_90Mhz
816.678	V_It_90Mhz
928.842	V_It_90Mhz
813.488	V_It_90Mhz
893.446	V_It_90Mhz
874.181	V_It_90Mhz
876.766	V_It_90Mhz
856.225	V_It_90Mhz
855.724	V_It_90Mhz
835.27	V_It_90Mhz
843.951	V_It_90Mhz
857.58	V_It_90Mhz
860.104	V_It_90Mhz
715.213	V_It_90Mhz
883.304	V_It_90Mhz
885.984	V_It_90Mhz
637.567	V_It_90Mhz
704.44	V_It_90Mhz
876.22	V_It_90Mhz
876.901	V_It_90Mhz
848.769	V_It_90Mhz
752.97	V_It_90Mhz
829.473	V_It_90Mhz
854.298	V_It_90Mhz
892.682	V_It_90Mhz
856.539	V_It_90Mhz
880.835	V_It_90Mhz
851.449	V_It_90Mhz
814.624	V_It_90Mhz
881.415	V_It_90Mhz
894.948	V_It_90Mhz
854.404	V_It_90Mhz
803.84	V_It_90Mhz
907.703	V_It_90Mhz
822.587	V_It_90Mhz
846.864	V_It_90Mhz
845.878	V_It_90Mhz
864.529	V_It_90Mhz
853.45	V_It_90Mhz
791.068	V_It_90Mhz
842.518	V_It_90Mhz
846.494	V_It_90Mhz
734.055	V_It_90Mhz
814.134	V_It_90Mhz
817.833	V_It_90Mhz
663.861	V_It_90Mhz
692.76	V_It_90Mhz
803.192	V_It_90Mhz
764.65	V_It_90Mhz
849.046	V_It_90Mhz
862.615	V_It_90Mhz
852.491	V_It_90Mhz
831.457	V_It_90Mhz
800.547	V_It_90Mhz
854.251	V_It_90Mhz
845.39	V_It_90Mhz
852.89	V_It_90Mhz
821.086	V_It_90Mhz
805.939	V_It_90Mhz
865.821	V_It_90Mhz
776.62	V_It_90Mhz
900.398	V_It_90Mhz
832.512	V_It_90Mhz
704.346	V_It_90Mhz
822.933	V_It_90Mhz
865.743	V_It_90Mhz
850.684	V_It_90Mhz
903.398	V_It_90Mhz
788.894	V_It_90Mhz
825.227	V_It_90Mhz
846.402	V_It_90Mhz
897.881	V_It_90Mhz
725.573	V_It_90Mhz
892.914	V_It_90Mhz
823.237	V_It_90Mhz
898.638	V_It_90Mhz
852.453	V_It_90Mhz
850.512	V_It_90Mhz
724.476	V_It_90Mhz
854.999	V_It_90Mhz
855.251	V_It_90Mhz
770.164	V_It_90Mhz
900.62	V_It_90Mhz
886.13	V_It_90Mhz
753.725	V_It_90Mhz
842.572	V_It_90Mhz
798.667	V_It_90Mhz
818.655	V_It_90Mhz
800.003	V_It_90Mhz
871.215	V_It_90Mhz
816.979	V_It_90Mhz
802.791	V_It_90Mhz
888.061	V_It_90Mhz
810.629	V_It_90Mhz
875.348	V_It_90Mhz
812.281	V_It_90Mhz
780.522	V_It_90Mhz
801.318	V_It_90Mhz
777.859	V_It_90Mhz
839.482	V_It_90Mhz
769.686	V_It_90Mhz
864.411	V_It_90Mhz
855.502	V_It_90Mhz
804.211	V_It_90Mhz
813.139	V_It_90Mhz
897.043	V_It_90Mhz
806.34	V_It_90Mhz
937.534	V_It_90Mhz
860.319	V_It_90Mhz
829.228	V_It_90Mhz
920.159	V_It_90Mhz
851.951	V_It_90Mhz
798.117	V_It_90Mhz
847.722	V_It_90Mhz
833.216	V_It_90Mhz
885.535	V_It_90Mhz
816.509	V_It_90Mhz
823.675	V_It_90Mhz
882.17	V_It_90Mhz
864.625	V_It_90Mhz
837.405	V_It_90Mhz
785.191	V_It_90Mhz
823.341	V_It_90Mhz
841.413	V_It_90Mhz
821.207	V_It_90Mhz
828.256	V_It_90Mhz
825.878	V_It_90Mhz
807.066	V_It_90Mhz
936.324	V_It_90Mhz
831.307	V_It_90Mhz
896.768	V_It_90Mhz
901.458	V_It_90Mhz
855.426	V_It_90Mhz
860.653	V_It_90Mhz
788.719	V_It_90Mhz
772.922	V_It_90Mhz
842.09	V_It_90Mhz
742.483	V_It_90Mhz
613.142	V_It_90Mhz
669.754	V_It_90Mhz
757.274	V_It_90Mhz
663.189	V_It_90Mhz
877.791	V_It_90Mhz
751.266	V_It_90Mhz
670.954	V_It_90Mhz
832.23	V_It_90Mhz
782.892	V_It_90Mhz
834.944	V_It_90Mhz
808.753	V_It_90Mhz
850.767	V_It_90Mhz
899.482	V_It_90Mhz
854.408	V_It_90Mhz
818.583	V_It_90Mhz
890.983	V_It_90Mhz
819.806	V_It_90Mhz
907.799	V_It_90Mhz
861.863	V_It_90Mhz
771.456	V_It_90Mhz
852.973	V_It_90Mhz
731.36	V_It_90Mhz
891.474	V_It_90Mhz
822.731	V_It_90Mhz
809.362	V_It_90Mhz
692.406	V_It_90Mhz
763.14	V_It_90Mhz
712.189	V_It_90Mhz
792.906	V_It_90Mhz
846.817	V_It_90Mhz
896.627	V_It_90Mhz
841.978	V_It_90Mhz
804.819	V_It_90Mhz
908.775	V_It_90Mhz
850.546	V_It_90Mhz
846.426	V_It_90Mhz
813.968	V_It_90Mhz
866.649	V_It_90Mhz
850.489	V_It_90Mhz
845.347	V_It_90Mhz
844.94	V_It_90Mhz
853.38	V_It_90Mhz
750.569	V_It_90Mhz
835.542	V_It_90Mhz
776.439	V_It_90Mhz
750.143	V_It_90Mhz
808.19	V_It_90Mhz
793.641	V_It_90Mhz
683.025	V_It_90Mhz
815.367	V_It_90Mhz
854.522	V_It_90Mhz
741.48	V_It_90Mhz
786.769	V_It_90Mhz
839.784	V_It_90Mhz
896.071	V_It_90Mhz
770.101	V_It_90Mhz
892.6	V_It_90Mhz
830.049	V_It_90Mhz
770.836	V_It_90Mhz
827.675	V_It_90Mhz
883.593	V_It_90Mhz
817.5	V_It_90Mhz
842.587	V_It_90Mhz
860.684	V_It_90Mhz
927.234	V_It_90Mhz
778.283	V_It_90Mhz
783.303	V_It_90Mhz
855.629	V_It_90Mhz
857.109	V_It_90Mhz
882.059	V_It_90Mhz
799.696	V_It_90Mhz
897.918	V_It_90Mhz
855.723	V_It_90Mhz
844.108	V_It_90Mhz
783.848	V_It_90Mhz
909.587	V_It_90Mhz
815.227	V_It_90Mhz
908.929	V_It_90Mhz
846.764	V_It_90Mhz
800.859	V_It_90Mhz
793.822	V_It_90Mhz
930.609	V_It_90Mhz
744.631	V_It_90Mhz
839.822	V_It_90Mhz
857.589	V_It_90Mhz
848.105	V_It_90Mhz
835.364	V_It_90Mhz
726.108	V_It_90Mhz
723.676	V_It_90Mhz
808.646	V_It_90Mhz
831.714	V_It_90Mhz
814.56	V_It_90Mhz
832.446	V_It_90Mhz
800.373	V_It_90Mhz
739.809	V_It_90Mhz
813.183	V_It_90Mhz
907.357	V_It_90Mhz
890.429	V_It_90Mhz
828.149	V_It_90Mhz
893.177	V_It_90Mhz
821.789	V_It_90Mhz
820.923	V_It_90Mhz
921.232	V_It_90Mhz
793.642	V_It_90Mhz
854.49	V_It_90Mhz
818.187	V_It_90Mhz
818.422	V_It_90Mhz
846.6	V_It_90Mhz
851.732	V_It_90Mhz
846.643	V_It_90Mhz
898.448	V_It_90Mhz
828.983	V_It_90Mhz
857.827	V_It_90Mhz
791.278	V_It_90Mhz
903.555	V_It_90Mhz
912.403	V_It_90Mhz
857.561	V_It_90Mhz
805.267	V_It_90Mhz
868.423	V_It_90Mhz
852.535	V_It_90Mhz
882.748	V_It_90Mhz
802.697	V_It_90Mhz
854.246	V_It_90Mhz
887.992	V_It_90Mhz
829.262	V_It_90Mhz
679.819	V_It_90Mhz
696.912	V_It_90Mhz
809.923	V_It_90Mhz
897.787	V_It_90Mhz
852.54	V_It_90Mhz
682.4	V_It_90Mhz
808.831	V_It_90Mhz
833.018	V_It_90Mhz
880.748	V_It_90Mhz
617.081	V_It_90Mhz
771.807	V_It_90Mhz
850.639	V_It_90Mhz
832.412	V_It_90Mhz
790.043	V_It_90Mhz
879.857	V_It_90Mhz
834.825	V_It_90Mhz
827.098	V_It_90Mhz
895.227	V_It_90Mhz
845.792	V_It_90Mhz
856.916	V_It_90Mhz
865.992	V_It_90Mhz
836.634	V_It_90Mhz
821.598	V_It_90Mhz
899.847	V_It_90Mhz
832.441	V_It_90Mhz
891.194	V_It_90Mhz
762.402	V_It_90Mhz
823.682	V_It_90Mhz
954.15	V_It_90Mhz
872.443	V_It_90Mhz
885.253	V_It_90Mhz
879.844	V_It_90Mhz
911.633	V_It_90Mhz
864.592	V_It_90Mhz
845.22	V_It_90Mhz
836.238	V_It_90Mhz
843.329	V_It_90Mhz
855.353	V_It_90Mhz
809.794	V_It_90Mhz
901.268	V_It_90Mhz
821.841	V_It_90Mhz
634.743	V_It_90Mhz
814.829	V_It_90Mhz
778.597	V_It_90Mhz
889.983	V_It_90Mhz
745.76	V_It_90Mhz
775.092	V_It_90Mhz
850.412	V_It_90Mhz
848.5	V_It_90Mhz
886.179	V_It_90Mhz
853.412	V_It_90Mhz
861.139	V_It_90Mhz
826.918	V_It_90Mhz
866.84	V_It_90Mhz
890.332	V_It_90Mhz
874.25	V_It_90Mhz
880.598	V_It_90Mhz
849.088	V_It_90Mhz
830.658	V_It_90Mhz
850.959	V_It_90Mhz
854.188	V_It_90Mhz
860.205	V_It_90Mhz
801.785	V_It_90Mhz
859.944	V_It_90Mhz
773.128	V_It_90Mhz
831.055	V_It_90Mhz
700.232	V_It_90Mhz
790.898	V_It_90Mhz
